ChassyID	W29_NCBI	CLIB122_NCBI	CLIB122_UNIPROT	Protein_name	ec_number
Chassy_YL_F_514	YALI1_F13579g	YALI0F10032g	Q6C281	"weakly similar to uniprot|P32904 Saccharomyces cerevisiae YHR147c MRPL6 ribosomal protein of the large subunit, mitochondrial I2"	
Chassy_YL_D_1083	YALI1_D27884g	YALI0D22088g	Q6C874	similar to uniprot|P53875 Saccharomyces cerevisiae YNL185C MRPL19 Mitochondrial ribosomal protein of the large subunit I2	
Chassy_YL_B_780	YALI1_B20589g	YALI0B15708g	Q6CEG9	"similar to uniprot|P32501 Saccharomyces cerevisiae YDR211w GCD6 translation initiation factor eIF2b epsilon, 81 kDa subunit I2"	
Chassy_YL_C_20	YALI1_C00550g	YALI0C00451g	Q6CDH6	"similar to uniprot|P53388 Saccharomyces cerevisiae YPL265W DIP5 Dicarboxylic amino acid permease, mediates high-affinity and high-capacity transport of L-glutamate and L-aspartate I2"	
Chassy_YL_E_947	YALI1_E23880g	YALI0E19987g	Q6C594	similar to uniprot|P38759 Saccharomyces cerevisiae YHR012w PEP11 involved in vacuolar protein sorting I2	
Chassy_YL_E_935	YALI1_E23610g	YALI0E19701g	Q6C5A4	highly similar to uniprot|P39938 Saccharomyces cerevisiae YGL189C (ohnolog of YER131W) RPS26A 40S small subunit ribosomal protein S26e.c7 I2	
Chassy_YL_C_626	YALI1_C17411g	YALI0C12342g	Q6CC56	weakly similar to uniprot|P32832 Saccharomyces cerevisiae YMR091c NPL6 nuclear protein localization factor I2	
Chassy_YL_D_719	YALI1_D18037g	YALI0D14850g	Q6C926	uniprot|Q6C926 Yarrowia lipolytica YALI0D14850g ACPM1-- ACP11 Mitochonrial acyl-carrier protein I2	
Chassy_YL_C_1116	YALI1_C30514g	YALI0C22165g	Q6CB38	similar to uniprot|P53199 Saccharomyces cerevisiae YGL001c ERG26 C-3 sterol dehydrogenase (C-4 decarboxylase) I2	
Chassy_YL_D_575	YALI1_D14489g		Q6C9F3	No description in CLIB122 I2	
Chassy_YL_E_921	YALI1_E23292g	YALI0E19448g	Q6C5B6	"weakly similar to uniprot|P40553 Saccharomyces cerevisiae YIL010W DOT5 Nuclear thiol peroxidase, Disrupter of telomere silencing protein I2"	
Chassy_YL_B_614	YALI1_B16194g	YALI0B12320g	Q6CEW7	"similar to uniprot|Q12024 Saccharomyces cerevisiae YOR272W YTM1 Constituent of 66S pre-ribosomal particles, required for maturation of the large ribosomal subunit I2"	
Chassy_YL_F_1065	YALI1_F27667g	YALI0F20768g	Q6C0Y4	highly similar to uniprot|P32495 Saccharomyces cerevisiae YDL208w NHP2 nucleolar rRNA processing protein I2	
Chassy_YL_D_420	YALI1_D10865g	YALI0D08470g	Q6C9T7	weakly similar to uniprot|P47150 Saccharomyces cerevisiae YJR113C Putative 40S ribosomal protein I2	
Chassy_YL_C_1167	YALI1_C31918g	YALI0C23122g	Q6CAZ6	"similar to uniprot|Q9P7L4 Schizosaccharomyces pombe Similar to prokaryotic 2-hydroxyhepta-2, 4-diene-1, 7- dioate isomerase I2"	
Chassy_YL_F_1355	YALI1_F34661g	YALI0F27291g	Q6C072	weakly similar to uniprot|Q03944 Saccharomyces cerevisiae YDR200C (ohnolog of YLR238W) VPS64 protein required for cytoplasm to vacuole targeting of proteins I2	
Chassy_YL_E_188	YALI1_E04790g	YALI0E03982g	Q6C740	weakly similar to uniprot|Q06632 Saccharomyces cerevisiae YDR301w CFT1 pre-mRNA 3 -end processing factor CF II I2	
Chassy_YL_C_239	YALI1_C06681g	YALI0C05258g	Q6CCZ6	weakly similar to uniprot|P38840 Saccharomyces cerevisiae YHR137w ARO9 aromatic amino acid aminotransferase II I2	
Chassy_YL_D_558	YALI1_D14190g	YALI0D11308g	Q6C9G9	similar to uniprot|P36059 Saccharomyces cerevisiae YKL151c NADHX dehydratase I2	4.2.1.93
Chassy_YL_E_369	YALI1_E09615g	YALI0E07942g	Q6C6N4	some similarities with uniprot|C4JFS9 Uncinocarpus reesii DNA-binding protein creA I2	
Chassy_YL_E_301	YALI1_E07535g	YALI0E06347g	Q6C6U0	weakly similar to uniprot|Q7RXP6 Neurospora crassa NCU00162.1 I2	
Chassy_YL_E_1236	YALI1_E30759g	YALI0E25960g	Q6C4K7	weakly similar to uniprot|P09547 Saccharomyces cerevisiae YPL016w SWI1 component of SWI/SNF global transcription activator complex I2	
Chassy_YL_B_837	YALI1_B22020g	YALI0B16918g	Q6CEB7	"weakly similar to uniprot|P38630 Saccharomyces cerevisiae YOR217w RFC1 DNA replication factor C, 95 KD subunit I2"	
Chassy_YL_B_865	YALI1_B22697g	YALI0B17512g	Q99161	uniprot|Q99161 Yarrowia lipolytica YALI0B17512g SEC62 ER protein-translocation complex subunit I2	
Chassy_YL_E_1394	YALI1_E34708g	YALI0E29337g	Q6C465	similar to uniprot|P38932 Saccharomyces cerevisiae YGL095c VPS45 vacuolar protein sorting-associated protein I2	
Chassy_YL_B_666	YALI1_B17838g	YALI0B13398g	Q6CES4	similar to uniprot|P32642 Saccharomyces cerevisiae YER174C (ohnolog of YDR098C) GRX4 member of the subfamily of yeast glutaredoxins I2	
Chassy_YL_D_711	YALI1_D17854g	YALI0D14608g	Q6C933	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_A_747	YALI1_A18622g	YALI0A18227g	Q6CGL9	similar to uniprot|P40013 Saccharomyces cerevisiae YER016w BIM1 binding to microtubules I2	
Chassy_YL_E_1192	YALI1_E29512g	YALI0E24695g	Q6C4P8	"similar to uniprot|Q08651 Saccharomyces cerevisiae YOR246C ENV9 Probable oxidoreductase, found in lipid particles I2"	
Chassy_YL_F_1114	YALI1_F28807g	YALI0F21769g	Q6C0U1	"similar to uniprot|P36000 Saccharomyces cerevisiae YKL135c APL2 AP-1 complex subunit, beta1-adaptin I2"	
Chassy_YL_B_296	YALI1_B07549g	YALI0B05522g	Q6CFM9	similar to uniprot|Q96TK5 Coccidioides immitis Aspartyl aminopeptidase I2	
Chassy_YL_C_767	YALI1_C20646g	YALI0C14828g	Q6CBW7	weakly similar to uniprot|P11433 Saccharomyces cerevisiae YAL041w CDC24 GTP/GDP exchange factor for CDC42P I2	
Chassy_YL_E_1432	YALI1_E35520g	YALI0E30129g	Q6C433	similar to uniprot|P32477 Saccharomyces cerevisiae YJL101c GSH1 glutamate--cysteine ligase I2	
Chassy_YL_D_833	YALI1_D21424g	YALI0D17424g	Q6C8S3	"similar to uniprot|P32906 Saccharomyces cerevisiae YJR131w MNS1 ER alpha1, 2-mannosidase I2"	3.2.1.-
Chassy_YL_A_863	YALI1_A21565g	YALI0A20526g	Q6CGC1	some similarities with uniprot|P36534 Saccharomyces cerevisiae YPL173W MRPL40 Mitochondrial ribosomal protein of the large subunit I2	
Chassy_YL_F_1334	YALI1_F34127g	YALI0F26719g	Q6C092	similar to uniprot|Q07589 Saccharomyces cerevisiae YDL144c unknown function I2	1.1.1.169
Chassy_YL_C_614	YALI1_C17100g	YALI0C12199g	Q6CC60	some similarities with uniprot|Q9P7E0 Schizosaccharomyces pombe Cytochrome b-c1 complex subunit 10 I2	
Chassy_YL_B_476	YALI1_B12409g	YALI0B09273g	Q6CF88	"similar to uniprot|Q99385 Saccharomyces cerevisiae YDL128w VCX1 Ca2+-transport (H+/Ca2+ exchange) protein, vacuolar I2"	
Chassy_YL_C_858	YALI1_C23902g	YALI0C16753g	Q6CBP5	similar to uniprot|C4R0D8 Komagataella pastoris hypothetical protein I2	
Chassy_YL_D_84	YALI1_D02063g	YALI0D01760g	Q6CAL3	weakly similar to uniprot|P53275 Saccharomyces cerevisiae YGR127w I2	
Chassy_YL_E_1214	YALI1_E30073g	YALI0E25135g	Q6C4M9	highly similar to uniprot|P32485 Saccharomyces cerevisiae YLR113w HOG1 ser/thr protein kinase of MAP kinase (MAPK) family I2	2.7.11.24
Chassy_YL_B_534	YALI1_B14236g	YALI0B10560g	Q6CF36	similar to uniprot|P40991 Saccharomyces cerevisiae YNL061w NOP2 nucleolar protein I2	
Chassy_YL_C_153	YALI1_C04389g	YALI0C03333g	Q6CD69	"weakly similar to uniprot|Q03761 Saccharomyces cerevisiae YDR145W TAF12 Subunit (61/68 kDa) of TFIID and SAGA complexes, involved in RNA polymerase II transcription initiation and in chromatin modification I2"	
Chassy_YL_D_173	YALI1_D04533g			No description in CLIB122 I2	
Chassy_YL_C_620	YALI1_C17238g	YALI0C12276g	Q6CC57	some similarities with uniprot|P53230 Saccharomyces cerevisiae YGR046w similarity to proline transport helper PTH1 C. albicans I2	
Chassy_YL_A_57	YALI1_A01628g	YALI0A01155g	Q6CI66	similar to uniprot|A1DF78 Neosartorya fischeri beta- lactamase family protein I2	
Chassy_YL_E_1224	YALI1_E30462g	YALI0E25696g	Q6C4L9	similar to uniprot|Q9HGM9 Schizosaccharomyces pombe DNAJ domain protein I2	
Chassy_YL_B_361	YALI1_B09161g	YALI0B07095g	W0TYN8	similar to uniprot|P38439 Saccharomyces cerevisiae YOR123c LEO1 protein I2	
Chassy_YL_B_778	YALI1_B20527g	YALI0B15664g	Q6CEH1	similar to uniprot|P27697 Saccharomyces cerevisiae YGL119W (ohnolog of YBR230W-A) ABC1 ubiquinol--cytochrome- c reductase complex assembly protein singleton I2	
Chassy_YL_E_1061	YALI1_E26525g	YALI0E22484g	Q6C4Z2	similar to uniprot|Q09686 Schizosaccharomyces pombe SPAC13C5.04 Putative glutamine amidotransferase-like protein I2	
Chassy_YL_A_731	YALI1_A18286g	YALI0A18007g	Q6CGM7	similar to uniprot|Q99257 Saccharomyces cerevisiae YPL169c MEX67 factor for nuclear mRNA export I2	
Chassy_YL_A_432	YALI1_A10907g	YALI0A10813g	Q6CHA2	"similar to uniprot|P38771 Saccharomyces cerevisiae YHR038w FIL1 Killed in Mutagen, sensitive to Diepoxybutane and/or Mitomycin C singleton I2"	
Chassy_YL_C_21	YALI1_C00615g	YALI0C00473g	Q6CDH5	some similarities with uniprot|P38738 Saccharomyces cerevisiae YHL029c hypothetical protein I2	
Chassy_YL_D_1280	YALI1_D33879g	YALI0D25542g	Q6C7T4	similar to uniprot|C5FDL7 Arthroderma otae formyl- coenzyme A transferase I2	
Chassy_YL_E_759	YALI1_E19508g	YALI0E16324g	Q6C5P6	similar to uniprot|P46970 Saccharomyces cerevisiae YJR132w NMD5 NAM7P interacting protein I2	
Chassy_YL_C_717	YALI1_C19500g	YALI0C13860g		similar to uniprot|Q99383 Saccharomyces cerevisiae YOL123w HRP1(RNA3 Cleavage factor Ib) I2	
Chassy_YL_F_1502	YALI1_F38317g	YALI0F30679g	Q6BZV1	"uniprot|Q6BZV1 Yarrowia lipolytica YALI0F30679g CEM1 3-oxoacyl-[acyl-carrier protein] synthase, putative I2"	
Chassy_YL_F_1531	YALI1_F38986g	YALI0F31273g	Q6BZS4	highly similar to uniprot|P18562 Saccharomyces cerevisiae YHR128w FUR1 uracil phosphoribosyltransferase I2	
Chassy_YL_E_682	YALI1_E17527g	YALI0E14575g	Q6C5W6	weakly similar to uniprot|U1HGD3 Endocarpon pusillum hypothetical protein EPUS_01132 I2	
Chassy_YL_E_1078	YALI1_E27041g	YALI0E22847g	W0TYM4	some similarities with uniprot|P40494 Saccharomyces cerevisiae YIL095W (ohnolog of YNL020C) PRK1 serine/threonine protein kinase involved in regulation of actin cytoskeleton organization I2	
Chassy_YL_C_1076	YALI1_C29584g	YALI0C21450g	Q6CB70	similar to uniprot|P47085 Saccharomyces cerevisiae YJR008w I2	
Chassy_YL_E_634	YALI1_E16433g	YALI0E13464g	Q6C610	similar to uniprot|P43590 Saccharomyces cerevisiae YFR006w Putative X-Pro aminopeptidase I2	
Chassy_YL_F_360	YALI1_F10115g	YALI0F06826g	B5RSL1	similar to uniprot|Q12306 Saccharomyces cerevisiae YDR510W SMT3 Ubiquitin-like protein of the SUMO family I2	
Chassy_YL_E_1666	YALI1_E41276g	YALI0E34771g	Q6C3H6	weakly similar to uniprot|P22580 Saccharomyces cerevisiae YDR242w AMD2 amidase I2	
Chassy_YL_F_1558	YALI1_F39527g	YALI0F31911g2_1	P09379	uniprot|O14440 Yarrowia lipolytica YALI0F31911g GYP7/YPT7 GTPase activating protein I2	
Chassy_YL_E_217	YALI1_E05576g	YALI0E04576g	Q6C715	weakly similar to uniprot|P33418 Saccharomyces cerevisiae YKL205w LOS1 pre-tRNA splicing protein I2	
Chassy_YL_A_532	YALI1_A13566g	YALI0A13541g	Q6CH22	some similarities with uniprot|P53292 Saccharomyces cerevisiae YGR165w I2	
Chassy_YL_B_662	YALI1_B17695g	YALI0B13310g	Q6CES8	similar to uniprot|Q871Q3 Neurospora crassa B11C21.010 Related to ECM14 protein I2	
Chassy_YL_D_704	YALI1_D17795g	YALI0D14564g	Q6C935	"similar to uniprot|O42636 Neurospora crassa CIA30 Complex I intermediate-associated protein 30, mitochondrial precursor I2"	
Chassy_YL_E_901	YALI1_E22787g	YALI0E19008g	Q6C5D3	"similar to uniprot|P23287 Saccharomyces cerevisiae YLR433C (ohnolog of YML057W) CNA1 calcineurin B, catalytic subunit I2"	3.1.3.16
Chassy_YL_F_1305	YALI1_F33579g	YALI0F26125g	Q6C0B7	similar to uniprot|Q01976 Saccharomyces cerevisiae YBR111c YSA1 sugar-nucleotide hydrolase I2	
Chassy_YL_B_1119	YALI1_B29883g	YALI0B22924g	Q6CDL9	similar to uniprot|P47119 Saccharomyces cerevisiae YJR069c HAM1 controls 6-N-hydroxylaminopurine sensitivity and mutagenesis I2	3.6.1.9
Chassy_YL_E_623	YALI1_E16174g	YALI0E13233g	Q6C619	similar to uniprot|P33755 Saccharomyces cerevisiae YBR170c NPL4 nuclear protein localization factor and ER translocation component I2	
Chassy_YL_C_954	YALI1_C26377g	YALI0C19107g	Q6CBG3	some similarities with uniprot|Q6CD23 Yarrowia lipolytica YALI0C04389g I2	
Chassy_YL_D_87	YALI1_D02137g	YALI0D01892g	Q6CAL0	similar to uniprot|P53064 Saccharomyces cerevisiae YGL244w RTF1 regulates DNA binding properties of TBP I2	
Chassy_YL_E_924	YALI1_E23325g	YALI0E19492g	Q6C5B4	weakly similar to uniprot|H6BKF6 Exophiala dermatitidis HMPREF1120_00801 hypothetical protein I2	
Chassy_YL_A_871	YALI1_A21720g	YALI0A20702g	Q6CGB3	similar to uniprot|P48837 Saccharomyces cerevisiae YGR119c NUP57 nuclear pore protein I2	
Chassy_YL_D_425	YALI1_D11015g	YALI0D08558g	Q6C9T3	weakly similar to uniprot|P53954 Saccharomyces cerevisiae YNL048w ALG11 required for asparagine-linked glycosylation I2	2.4.1.131
Chassy_YL_F_1421	YALI1_F36267g	YALI0F28545g	Q6C017	weakly similar to uniprot|D5GA26 Tuber melanosporum GSTUM_00003541001 hypothetical protein I2	
Chassy_YL_C_907	YALI1_C25244g	YALI0C18073g	Q6CBK2	weakly similar to uniprot|Q05359 Saccharomyces cerevisiae YAR002C-A (ohnolog of YGL002W) p24 protein involved in membrane trafficking I2	
Chassy_YL_E_996	YALI1_E24886g	YALI0E20933g	Q6C553	weakly similar to uniprot|P32479 Saccharomyces cerevisiae YBL008w HIR1 histone transcription regulator I2	
Chassy_YL_B_925	YALI1_B24335g	YALI0B18722g	Q6CE42	similar to uniprot|P38132 Saccharomyces cerevisiae YBR202w CDC47 cell division control protein I2	3.6.4.12
Chassy_YL_F_1194	YALI1_F31001g	YALI0F23595g	Q6C0L7	"weakly similar to uniprot|P36775 Saccharomyces cerevisiae YBL022c PIM1 ATP-dependent protease, mitochondrial I2"	3.4.21.53
Chassy_YL_F_1520	YALI1_F38756g	YALI0F31053g	Q6BZT4	similar to uniprot|P32333 Saccharomyces cerevisiae YPL082c MOT1 transcriptional accessory protein I2	
Chassy_YL_C_551	YALI1_C15489g	YALI0C11055g	Q6CCA6	similar to uniprot|P38828 Saccharomyces cerevisiae YHR121w I2	
Chassy_YL_D_545	YALI1_D13816g	YALI0D11022g	Q6C9I1	some similarities with uniprot|Q03722 Saccharomyces cerevisiae YML020W Putative protein of unknown function I2	
Chassy_YL_D_1113	YALI1_D28890g	YALI0D22616g	Q6C853	weakly similar to uniprot|P38866 Saccharomyces cerevisiae YHR176w FMO flavin-containing monooxygenase I2	
Chassy_YL_D_387	YALI1_D10007g	YALI0D07744g	Q6C9W7	weakly similar to uniprot|Q9P5L6 Neurospora crassa Related to AP-1-like transcription factor I2	
Chassy_YL_E_547	YALI1_E14316g	YALI0E11495g	Q6C690	similar to uniprot|P15274 Saccharomyces cerevisiae YML035c AMD1 AMP deaminase I2	
Chassy_YL_E_353	YALI1_E09128g	YALI0E07623g		some similarities with uniprot|P52919 Saccharomyces cerevisiae NBP1 YLR457C  YLR457C (ohnolog of YPR174C) NBP1 I2	
Chassy_YL_B_535	YALI1_B14238g	YALI0B10582g	Q6CF35	similar to uniprot|P41814 Saccharomyces cerevisiae YNL062c GCD10translation initiation factor eIF3 RNA- binding subunit I2	
Chassy_YL_F_1028	YALI1_F26519g	YALI0F19888g	Q6C121	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_A_62	YALI1_A01766g	YALI0A01353g	Q6CI63	similar to uniprot|P29496 Saccharomyces cerevisiae YLR274w CDC46 cell division control protein I2	3.6.4.12
Chassy_YL_A_883	YALI1_A21993g	YALI0A20944g	Q6CGA2	similar to uniprot|Q8WZW4 Neurospora crassa Related to peroxisomal membrane protein PMP47B I2	
Chassy_YL_D_1315	YALI1_D34739g	YALI0D26279g	Q6C7Q4	similar to uniprot|P39984 Saccharomyces cerevisiae YEL056w HAT2 subunit of the major yeast histone acetyltransferase I2	
Chassy_YL_B_24	YALI1_B00675g	YALI0B00616g	Q6CG61	similar to uniprot|P31209 Schizosaccharomyces pombe Polyadenylate-binding protein (Poly(A)-binding protein) (PABP) I2	
Chassy_YL_C_1125	YALI1_C30706g	YALI0C22341g	Q6CB30	weakly similar to uniprot|Q12108 Saccharomyces cerevisiae YOR118w I2	
Chassy_YL_D_627	YALI1_D15952g	YALI0D12771g	Q6C9A2	similar to uniprot|Q04599 Saccharomyces cerevisiae YDR116c I2	
Chassy_YL_D_485	YALI1_D12355g	YALI0D09779g	Q6C9N2	some similarities with uniprot|Q06168 Saccharomyces cerevisiae YLR321C SFH1 Component of the RSC chromatin remodeling complex I2	
Chassy_YL_F_1219	YALI1_F31672g	YALI0F24255g	Q6C0J1	weakly similar to uniprot|E4UZW8 Arthroderma gypseum hypothetical protein MGYG_05906 I2	
Chassy_YL_E_600	YALI1_E15583g	YALI0E12617g	Q6C641	weakly similar to uniprot|C4QXC3 Komagataella pastoris F-Box protein I2	
Chassy_YL_B_675	YALI1_B18012g	YALI0B13552g	Q6CER7	similar to uniprot|P32895 Saccharomyces cerevisiae YKL181w PRPS1 ribose-phosphate pyrophosphokinase I2	
Chassy_YL_D_378	YALI1_D09831g	YALI0D07612g	Q6C9X3	similar to uniprot|P39969 Saccharomyces cerevisiae YER114C (ohnolog of YBL085W) BOI2 budding protein I2	
Chassy_YL_D_752	YALI1_D19058g	YALI0D15554g	Q6C8Z6	some similarities with uniprot|P87132 Schizosaccharomyces pombe Hypothetical protein I2	
Chassy_YL_E_1672	YALI1_E41399g	YALI0E34852g	Q6C3H2	similar to uniprot|P32803 Saccharomyces cerevisiae YGL200c EMP24 component of the COPII-coated vesicles I2	
Chassy_YL_A_577	YALI1_A14513g	YALI0A14608g	Q6CGZ8	weakly similar to uniprot|Q6BXJ5 Debaryomyces hansenii DEHA2B02442p I2	
Chassy_YL_E_747	YALI1_E19263g	YALI0E16060g	Q6C5Q6	similar to uniprot|P39105 Saccharomyces cerevisiae YMR008C (ohnolog of YOL011W) PLB1 phospholipase B (lysophospholipase) I2	3.1.1.5
Chassy_YL_F_1454	YALI1_F37234g	YALI0F29667g	Q6BZZ2	"similar to uniprot|Q12305 Saccharomyces cerevisiae YOR285W RDL1 Thiosulfate sulfurtransferase, mitochondrial I2"	
Chassy_YL_F_209	YALI1_F05979g	YALI0F03993g	Q6C2Y9	some similarities with uniprot|P26754 Saccharomyces cerevisiae YNL312w RFA2 DNA replication factor A I2	
Chassy_YL_B_308	YALI1_B07852g	YALI0B05808g	Q6CFL7	similar to uniprot|P38276 Saccharomyces cerevisiae YBR137w Conserved protein of unknown function I2	
Chassy_YL_D_211	YALI1_D05538g	YALI0D04444g	Q6CAA7	similar to uniprot|P52918 Saccharomyces cerevisiae YDR335w MSN5 multicopy supressor of SNF1 mutation I2	
Chassy_YL_E_664	YALI1_E17069g	YALI0E14036g	Q6C5Y6	similar to uniprot|B2VSC0 Pyrenophora tritici- repentis Sec23/Sec24 family protein I2	
Chassy_YL_B_119	YALI1_B02881g	YALI0B01892g	Q6CG08	similar to uniprot|P36519 Saccharomyces cerevisiae YDR237W MRPL7 Mitochondrial ribosomal protein of the large subunit I2	
Chassy_YL_F_849	YALI1_F21813g	YALI0F16357g	Q6C1G9	"uniprot|Q6C1G9 Yarrowia lipolytica YALI0F16357g CNT4 Butyrobetaine dioxygenase, putative I2"	
Chassy_YL_E_1606	YALI1_E39618g	YALI0E33451g	Q6C3N1	weakly similar to uniprot|P36041 Saccharomyces cerevisiae YKL204w EAP1 translation initiation factor 4E- associated protein I2	
Chassy_YL_F_888	YALI1_F23024g	YALI0F17270g	Q6C1D4	similar to uniprot|Q00245 Saccharomyces cerevisiae YIL118w RHO3 GTP-binding protein of the rho family I2	
Chassy_YL_D_272	YALI1_D07271g	YALI0D05665g	Q6CA59	similar to uniprot|P40157 Saccharomyces cerevisiae YNL212w VID27 I2	
Chassy_YL_F_498	YALI1_F13202g	YALI0F09625g	Q6C296	similar to uniprot|Q03941 Saccharomyces cerevisiae YDR196c I2	
Chassy_YL_C_1055	YALI1_C29066g	YALI0C21021g	Q6CB91	similar to uniprot|Q8NJZ8 Emericella nidulans Theta class glutathione S-transferase I2	
Chassy_YL_B_33	YALI1_B00908g	YALI0B00792g	Q6CG53	uniprot|Q6CG53 Yarrowia lipolytica YALI0B00792g N7BM Accessory subunit of protein NADH:ubiquinone oxidoreductase (Complex I) I2	
Chassy_YL_A_55	YALI1_A01602g	YALI0A01133g	Q6CI67	similar to uniprot|P36150 Saccharomyces cerevisiae YKR069w MET1 siroheme synthase I2	
Chassy_YL_B_617	YALI1_B16277g	YALI0B12364g	Q6CEW5	weakly similar to uniprot|Q10193 Schizosaccharomyces pombe Pre-mRNA splicing factor srp1 I2	
Chassy_YL_D_956	YALI1_D24649g	YALI0D19426g	Q6C8I1	weakly similar to uniprot|P53332 Saccharomyces cerevisiae YGR277c Hypothetical 34.3 kDa protein in TAF145- YOR1 intergenic region I2	
Chassy_YL_B_220	YALI1_B05646g	YALI0B04224g	Q6CFS7	highly similar to uniprot|P0CX27 Saccharomyces cerevisiae YNL162W (ohnolog of YHR141C) RPL41A ribosomal protein L36a.e I2	
Chassy_YL_B_808	YALI1_B21250g	YALI0B16280g	Q6CEE5	similar to uniprot|Q9UV33 Ascobolus immersus Histone H1 I2	
Chassy_YL_C_185	YALI1_C05264g	YALI0C04004g	Q6CD41	"uniprot|F2Z676 Yarrowia lipolytica YALI0C04004g ANL2 Alpha-1,6 mannosyltransferase I2"	
Chassy_YL_D_1214	YALI1_D32070g	YALI0D24343g	Q6C7Y5	weakly similar to uniprot|P47045 Saccharomyces cerevisiae YJL054W TIM54 Component of the mitochondrial Tim54p-Tim22p complex involved in insertion of polytopic proteins into the inner membrane I2	
Chassy_YL_F_7	YALI1_F00261g	YALI0F00220g	Q6C3F3	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_A_89	YALI1_A02461g	YALI0A02068g	Q6CI37	"similar to uniprot|P38629 Saccharomyces cerevisiae YNL290w RFC3 DNA replication factor C, 40 kDa subunit I2"	
Chassy_YL_F_1109	YALI1_F28633g	YALI0F21681g	Q6C0U5	some similarities with uniprot|P33332 Saccharomyces cerevisiae YER008c SEC3 (PSL1 protein) component of exocyst complex I2	
Chassy_YL_F_1127	YALI1_F29139g	YALI0F22011g	Q6C0T0	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_D_1367	YALI1_D36122g			No description in CLIB122 I2	
Chassy_YL_E_178	YALI1_E04575g	YALI0E03784g	Q6C749	similar to uniprot|G1X6U4 Arthrobotrys oligospora AOL_s00054g588 hypothetical protein I2	
Chassy_YL_F_1029	YALI1_F26574g	YALI0F19910g	Q6C120	"uniprot|Q6C120 Yarrowia lipolytica YALI0F19910g BAT2 Branched-chain Amino acid Transaminase, cytoplasmic I2"	2.6.1.42
Chassy_YL_A_433	YALI1_A10934g	YALI0A10879g	Q6CHA1	"similar to uniprot|P52286 Saccharomyces cerevisiae YDR328c SKP1 kinetochore protein complex CBF3, subunit D singleton I2"	
Chassy_YL_E_821	YALI1_E20885g	YALI0E17633g	Q6C5J2	"similar to uniprot|P32604 Saccharomyces cerevisiae YJL155c FBP26 fructose-2, 6-bisphosphatase I2"	
Chassy_YL_E_143	YALI1_E03623g			No description in CLIB122 I2	
Chassy_YL_F_962	YALI1_F24742g	YALI0F18568g	Q6C178	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_F_315	YALI1_F09017g	YALI0F06061g	B5RSK9	uniprot|B5RSK9/Q6ZY24  Yarrowia lipolytica YALI0F06061g NB5M/NUVM Accessory subunit of protein NADH:ubiquinone oxidoreductase (Complex I) I2	
Chassy_YL_F_1342	YALI1_F34324g	YALI0F26983g	Q6C084	similar to uniprot|Q5AHE0 Candida albicans hypothetical protein CaO19.8476 I2	
Chassy_YL_F_804	YALI1_F20637g	YALI0F15345g	Q6C1K9	similar to uniprot|P40970 Saccharomyces cerevisiae YDR062w LCB2 serine C-palmitoyltransferase subunit I2	
