NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C	Protein_name	ec_number	Coverage	MW
KMXK_0A02390	W0T3P0	KLMA_10600	0.230055986	0.689447832	0	0	0	0	0	0.231789516	0.69262763	0	0.347957728	0.511201706	 Uncharacterized ABC transporter ATP-binding protein YDR061W - KLMA_10600		11	"594,000,015,258,789"
KMXK_0E05990	W0TC86	KLMA_50603	0.022151484	0	0	0	0.969662774	0.367963384	0	0.402452776	0.066691288	0.069363358	0.064466376	0.049222264	 GTPase-activating protein GYP7 - GYP7		12	"87,5"
KMXK_0F04860	W0TF09	KLMA_60090	1.523531407	0.487197349	0	0.45670101	0.307709578	0	0.181533159	0.102950294	0	0	0.154546897	0	 Choline-phosphate cytidylyltransferase - PCT1		21	"49,5"
KMXK_0C00430	W0T972	KLMA_30041	0	1.946492786	0	0	2.186370194	0	0.899728493	0.981794472	0.792413097	0	0	0	 Deoxyhypusine hydroxylase - LIA1	1.14.99.29	23	"362,000,007,629,395"
KMXK_0D06610	W0TAI1	KLMA_40628	0.236567539	0.445608352	0.754739371	0	0.146268881	0	2.475645406	0.149811689	0.232655993	0	0	0	 NADPH-dependent methylglyoxal reductase GRE2 - KLMA_40628		12	"380,999,984,741,211"
KMXK_0B06000	W0T6L0	KLMA_20587	0	0.111842924	1.115826989	0.982539312	2.026591244	3.019390621	0	1.304638589	0.343964878	0	0	0	 Ammonia transport outward protein 3 - ATO3		10	"296,000,003,814,697"
KMXK_0H02770	W0TH29	KLMA_70278	1.825545519	1.123268687	1.902511699	0.547234195	1.128728401	0.549332646	0.665892929	0.377638297	0.586468342	0.609965929	0	0.432849635	' Pyridoxamine 5''-phosphate oxidase homolog - KLMA_70278'		29	"21,5"
KMXK_0A06440	W0T4X0	KLMA_10214	1.447421667	1.901805351	3.221141096	0	0	0	0	0	0	0	0	0.732857385	" 3,2-trans-enoyl-CoA isomerase - ECI1"		24	"312,000,007,629,395"
KMXK_0F00920	W0TG23	KLMA_60470	1.501135957	2.106725199	0.813049929	0.449987644	0.303186341	0.451713189	0	0.310529877	0.482249666	0.501571601	0.466161165	0.355929855	 Mitochondrial import inner membrane translocase subunit TIM23 - TIM23		29	"227,999,992,370,605"
KMXK_0C02620	W0T7F6	KLMA_30262	0.241076158	1.035736563	0.130572419	0	0.456308157	0.22207731	0.269198839	0.899268692	0.72580597	0.246589373	0	0.17498702	 Casein kinase II subunit alpha - CKA2		22	"39,5"
KMXK_0F02180	W0TFP2	KLMA_60355	0.130199233	0.390190145	0.215880192	0.365766016	0.754431091	1.12401658	0	0.252409766	0	0.407695297	2.231945151	0.885674954	 ULP1-interacting protein 4 - KLMA_60355		12	"278,999,996,185,303"
KMXK_0E03050	W0TFS6	KLMA_50300	0	0	0	0	0.508337506	0	0.91806681	0.520650049	0	2.57443923	2.392686482	0.596769941	 Uncharacterized protein - KLMA_50300		13	"177,000,007,629,395"
KMXK_0B03710	W0T9R4	KLMA_20356	0.986788867	0.966017357	3.148227399	0	3.593897548	0	3.373264103	0	2.970916975	0	0	2.192719089	 40S ribosomal protein S15 - RPS15		22	"158,999,996,185,303"
KMXK_0F05610	W0TD95	KLMA_60019	1.064316103	0.340348733	0.5764582	0	0.658062919	0	0.388223991	1.296876621	1.046718075	0.355617844	0	0.252356806	 Uncharacterized protein YKR043C - SHB17		25	"308,999,996,185,303"
KMXK_0A06790	W0T453	KLMA_10176	0.405125417	0.249276006	0.071676947	0	0.481974164	0.373198094	0.147775088	0.083805564	0.130149169	0.135363758	0	0.096058075	 Ribose-phosphate pyrophosphokinase 5 - PRS5		13	"542,999,992,370,605"
KMXK_0E05620	W0TCR7	KLMA_50566	0.40292442	0.394443022	0.347208605	1.131927254	0.396360236	0.192901691	0.233832584	0.132610116	0.205942129	0	0	0	 Methionine aminopeptidase - MAP1	3.4.11.18	23	"41,5"
KMXK_0A04080	W0T3S2	KLMA_10428	0.271313255	0.086760993	0.449857933	0.762194725	0.167752035	0.249931467	0	1.012059912	0.816840543	0	0.257925486	0.60287846	 Protein SUR7 - SUR7		11	"347,999,992,370,605"
KMXK_0B07380	W0T8P0	KLMA_20723	0.621999176	1.171623244	1.031321761	0.570791574	1.177317988	0.57298036	0.694558339	1.205834041	0.611714676	0.63622379	0.591307048	0.45148298	 Maltose O-acetyltransferase - maa		18	"206,000,003,814,697"
KMXK_0D06340	W0TAF8	KLMA_40603	0.083451854	0	0.07191225	0.23443957	0.08209231	0.122308212	0	0.084080684	0	0.135808135	0	0.031481113	 Mitochondrial presequence protease - CYM1		8	"111,900,001,525,879"
KMXK_0B05510	W0TA69	KLMA_20536	2.394184078	4.509783647	1.296745432	0	0	0	0	0.495268722	0.769147168	0.799964011	0	0.567677822	 YjgF_YER057c_UK114_family - KLMA_20536		61	"181,000,003,814,697"
KMXK_0G03050	W0TG34	KLMA_80296	0.154447436	0.462858853	0.783957029	0.433885993	1.721984894	0.435549794	0.527967034	0.916612165	0.464993601	0.483624151	0	1.050622367	 ADP-ribose pyrophosphatase - YSA1		15	25
KMXK_0B05010	W0T822	KLMA_20488	0.311645701	0.305085683	0.087724489	0.148631685	0.100142965	0.149201636	0	0.313994029	0.159287886	0.507166941	0.471361479	0.117564238	 RRM (RNA recognition motif) - HRB1		8	"487,999,992,370,605"
KMXK_0H00130	W0TE06	KLMA_70014	0.059972343	0	0.032482407	0.324177913	0.113515452	0.055246013	0	0.355922897	0	0.187792521	0.057013048	0.133263056	 AMP deaminase - AMD1		10	93
KMXK_0C05600	W0TAP2	KLMA_30561	2.023734625	1.981135821	0	1.857125727	1.251268032	0.608970571	2.259812895	1.281575243	0	0	0	0.479841661	 Co-chaperone protein SBA1 - SBA1		23	"207,000,007,629,395"
KMXK_0C02660	W0T7G1	KLMA_30267	0.599651081	1.7970762	0	0	0.192689445	0.878857068	0.348000654	0.604169602	1.805364485	0	0	0	 Cytochrome c1 - CYT1		17	"316,000,003,814,697"
KMXK_0D02320	W0T9C9	KLMA_40208	0.422982878	1.267624601	1.34947437	0.388159779	1.540508995	2.295183316	0	0.820012585	0	0	0	0	 NAD(P)H-hydrate epimerase - KLMA_40208	5.1.99.6	43	"266,000,003,814,697"
KMXK_0A07800	W0T6G9	KLMA_10072	1.95395018	1.912820311	3.239797443	10.56199347	3.698430453	5.510241028	2.181887762	3.788010872	0	0	1.857533831	0	 Ubiquitin-like protein SMT3 - SMT3		27	"106,000,003,814,697"
KMXK_0C06740	W0TCZ4	KLMA_30674	0.353970482	0.058827863	0.305023948	0.16881744	0.348203823	0.518784122	0.205422725	0.116498441	0.180920865	0.576045573	0	0.133530704	 Antiviral protein SKI8 - SKI8		7	"440,999,984,741,211"
KMXK_0E03960	W0TG08	KLMA_50390	0.49767317	0.306221172	0.088050988	0	0.100515684	0.149756945	0.181533159	0.606418241	0.489444349	0.166286556	0	0	 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit WBP1 - WBP1	2.4.99.18	11	49
KMXK_0F04530	W0T735	KLMA_20168 KLMA_60119	1.137938422	1.113985273	0	0	0.703583341	0	1.270684351	0.720624973	1.119123079	1.163962144	0	0.825981526	 Histone H2A - HTA1		29	"136,999,998,092,651"
KMXK_0A06000	W0T511	KLMA_10259	1.110237829	0.355033657	0	0	0.686456162	0	0	0.703082953	0	0	0	0	 Histone H2A - HTZ1		12	14
KMXK_0B05120	W0T5R8	KLMA_20499	0.470548754	0.460643891	0.405481943	0.687008443	0.151204227	0	0	0.474094457	0	0.765763082	0.232482567	0.177508322	 DNA damage tolerance protein RHC31 - AOS1		9	"37,5"
KMXK_0D06250	W0TC64	KLMA_40594	0.033817105	0.033105269	0.056071323	0.559597833	0.195951046	0.291944787	0.353891164	0.065559278	0	0.324168561	0.098416261	0.075144152	 Protein PSP2 - PSP2		9	"632,999,992,370,606"
KMXK_0E03830	W0TBL2	KLMA_50378	0.361561693	0.507423146	0.19583017	0	0	0	0	0.07479383	1.560543429	0	0	0	 Nuclear GTP-binding protein NUG1 - NUG1		14	"585,999,984,741,211"
KMXK_0C06430	W0TCW6	KLMA_30644	0	0.036643817	0.062064662	0	0.070850675	0.323150116	0	0.427447142	0	0.358818217	0.333486022	0.083176143	 Protein PNS1 - PNS1		4	60
KMXK_0E01180	W0TCJ8	KLMA_50109	0.456259892	2.630980602	1.455640554	1.281761494	0.282103893	0	1.559690392	0.288936788	0	0	0	0	 V-type proton ATPase subunit E - VMA4		34	"257,999,992,370,605"
KMXK_0F00630	W0TDV4	KLMA_60501	3.371255209	2.45890648	0.948967498	0.525212084	1.08330547	0.527226089	0	0	0	0	0	0	 Rho GDP-dissociation inhibitor - RDI1		42	"227,999,992,370,605"
KMXK_0E03750	W0TFZ2	KLMA_50370	0	0.414079257	0.229097303	0	0.800620595	0.389648235	0.472325842	0	1.273471005	0.432656151	2.368594397	2.877323726	 Uncharacterized protein YER010C - KLMA_50370		20	26
KMXK_0B03960	W0T624	KLMA_20382	0.360461172	0.115268859	0.195234102	1.012636129	0.682279717	0.332053771	0.402510682	0.228270105	0.354501095	0.368704625	0.34267446	0.800971838	 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit SWP1 - KLMA_20382		8	"287,999,992,370,605"
KMXK_0A02300	W0T5Z4	KLMA_10609	0.537053002	3.971774433	0.890474567	0	1.016532149	0.494728665	0	0.340100833	0	0	0.510552485	0	 GTP-binding protein YPT52 - YPT52		46	"233,999,996,185,303"
KMXK_0G02220	W0THH7	KLMA_80212	0	0.521674298	0	0	0	0	0	0	0	0	0	0	 Vacuolar protein sorting-associated protein 21 - VPS21		15	"228,999,996,185,303"
KMXK_0F00900	W0TFB2	KLMA_60472	3.65045222	0.910202656	0	0	0.298769813	0.445133065	0.539583734	0.306006376	0	0	0	0.350745011	 Altered inheritance rate of mitochondria protein 38 - RCF2		35	"248,999,996,185,303"
KMXK_0H03190	W0TH70	KLMA_70318	0.18645178	0.182527045	0.052483917	0.088923551	0.059913659	0.089264542	0.10820516	0.061364839	0.095298956	0.099117228	0.092119654	0.070336479	 Mitochondrial distribution and morphology protein 38 - MDM38		9	"661,999,969,482,422"
KMXK_0C06070	W0T8F6	KLMA_30607	0.026032356	0.025484385	0.043163618	0.073132159	0.049273957	0.224738647	0	0.050467431	0.23993131	0.081515603	0.075760686	0.057845852	 Sugar transporter STL1 - STL1		3	"749,000,015,258,789"
KMXK_0A02840	W0T544	KLMA_10556	0.129359622	0.126636654	0.070064161	0	0.244851465	0.119164985	0.144450037	0.081919876	0.127220714	0.132317971	0.122976459	0.28744681	 Enhancer of mRNA-decapping protein 3 - EDC3		4	"55,5"
KMXK_0F02430	W0TE19	KLMA_60329	1.154273665	0.287806248	0.487465519	0	0	0	0.170616476	0	0	0	0.145253061	0.110905637	 HMGB-UBF_HMG-box containing protein - IXR1		14	"504,000,015,258,789"
KMXK_0C02820	W0TBU7	KLMA_30284	2.867238432	4.465747869	0	0	0.921346764	0	5.093923653	5.558550294	4.48634432	0	0	0	 Cytochrome c - CYCK		35	"121,999,998,092,651"
KMXK_0F03330	W0TD21	KLMA_60241	0.027193243	0.081494607	0.045088457	0	0.157569498	0.234760643	0.09295807	0.310529877	0.250630808	0.08515071	0	0.06042543	 Uncharacterized vacuolar membrane protein SCY_4679 - KLMA_60241		7	"74,5"
KMXK_0C03510	W0T7P9	KLMA_30357	0.076556857	0.229430932	0	0.215069599	0.853557401	0.660919234	0.261703904	0.874231584	1.357672546	0	0	0	 Very-long-chain 3-oxoacyl-CoA reductase - KLMA_30357	1.1.1.330	10	"380,999,984,741,211"
KMXK_0F04250	W0TH50	KLMA_60143	1.648367683	1.613670203	1.420433748	0	4.963954176	0	0.956611352	1.660788545	0	0	0	0.621825007	 Tropomyosin-2 - TPM2		38	"181,000,003,814,697"
KMXK_0C04790			2.217019532	4.950249444	5.848487871	0	0	0	1.286621956	0	0	0	0	0	No description in DMKU3-1042- NA		63	"138,999,996,185,303"
KMXK_0H02810	W0TH34	KLMA_70283	0.381136252	0.12188037	0.067432656	0.114251213	0.076978574	0.114689326	0.139024709	0.078843087	0.122442494	0.127348305	0.118357647	0	 Serine/threonine-protein phosphatase - PPT1	3.1.3.16	8	"577,999,992,370,606"
KMXK_0D01680	W0TAV3	KLMA_40144	0.689375123	0.350734764	1.143036186	1.006498319	0.67814427	0	0	0.226886509	0	0	0.340597434	0.796116972	 Ribosomal protein - KLMA_40144		22	"293,999,996,185,303"
KMXK_0F01450	W0THV6	KLMA_60423	0	0.221793838	0.063774711	0	0	0	0	0.69880535	1.085237431	0.120440182	0.111937229	0.261643568	 Aromatic amino acid aminotransferase 2 - ARO9		9	"602,000,007,629,395"
KMXK_0D02340	W0TDN7	KLMA_40210	0.210318846	0.205891718	0.181236256	0	0.206892468	0.308246262	0	0.069219946	0	0.111804891	0.318105471	0	 Seventh homolog of septin 1 - SHS1		12	"62,5"
KMXK_0B01940	W0T965	KLMA_20181	1.244285549	0.397899654	0.114412264	0.193848809	0.130608722	0	0.235881735	0.133772222	0	0	0	0.469390341	 Uroporphyrinogen decarboxylase - HEM12	4.1.1.37	22	42
KMXK_0B02820	W0T5M6	KLMA_20267	0.226562897	0.221793838	0.063774711	0	0	0	0	0.228270105	0.11580049	0.120440182	0.34267446	0.261643568	 Nuclear polyadenylated RNA-binding protein NAB2 - NAB2		6	"567,999,992,370,605"
KMXK_0C03610	W0T7Q9	KLMA_30367	0.693579058	0.352873609	0.195234102	0.330785325	0.222871881	0.332053771	0	1.344601843	0	0	1.049032444	0.261643568	 Uncharacterized protein YLR257W - KLMA_30367		19	"29,5"
KMXK_0A02540	W0T3M4	KLMA_10585	0.064164372	0.062813737	0.10638939	0.180255644	0.37179633	0.553934275	0.219341116	0.124391778	0	0.2009191	0.186734419	0.14257806	 Ubiquitin domain-containing protein DSK2 - DSK2		6	"39,5"
KMXK_0C00570			0.411846599	0.403177393	0.115929828	0.196420018	0.132341115	0	0	0.135546576	0	0.218936463	0.622914488	0.155363707	No description in DMKU3-1042- NA		10	40
KMXK_0F03520	W0TEL7	KLMA_60222	0	0.487197349	0	0.45670101	0	0	0.555729112	0.315162673	0.941761213	0.166286556	0	0.118001796	 Uncharacterized aminotransferase C660.12c - KLMA_60222		13	"490,999,984,741,211"
KMXK_0H02490	W0TEM5	KLMA_70249	0.549858747	0.856409604	0.473825063	0	0.540900805	0.263247093	0.976876722	0	0.281042984	0	0	0	 Purine nucleoside phosphorylase - PNP1	2.4.2.1	21	"334,000,015,258,789"
KMXK_0C04810	W0TCE3	KLMA_30484	0.10012426	1.76746921	0.16601361	0.281277018	0.18951487	0	0.342267312	0.594215854	0	0	0	0.222483638	 Coatomer subunit epsilon - SEC28		28	"324,000,015,258,789"
KMXK_0B08180	W0T877	KLMA_20805	1.437052052	0.884226416	0.778340605	0.430777548	0.290243233	0	0	0.297273272	0	0.480159372	0.446260617	0.340735112	 Transcription initiation factor TFIID subunit 14 - TAF14		26	"247,999,992,370,605"
KMXK_0C03820	W0T8C4	KLMA_30385	0.60894477	0.596126726	0	0	0.122989351	0.183240154	0.222121011	0.742003464	0	0.203465517	0	0	 Actin cytoskeleton-regulatory complex protein END3 - END3		17	"442,999,992,370,605"
KMXK_0C01990	W0T7A1	KLMA_30197	1.595813491	0.067550551	0.350251307	0	0	0	0	0	0	0.661458605	0.614760311	0.15332994	 Uncharacterized GTP-binding protein YGR173W - RBG2		24	"407,999,992,370,606"
KMXK_0C02930	W0T7J1	KLMA_30297	0	0	0	0	0	0	0	0.119239318	0.685587654	0.020551081	0	0.014583647	 Phospholipid-transporting ATPase - DNF1	3.6.3.1	8	"179,5"
KMXK_0A04520			0	0.076006277	0.128733965	0	0.146957835	0.218950471	0.26540853	0.150517329	0.233751845	0.243117405	0.225953568	0.17252321	No description in DMKU3-1042- NA		2	"39,5"
KMXK_0D02440	W0T9Z4	KLMA_40221	1.352625278	0.301719813	0.511031316	0	0.190563591	0	0	0.597504077	0	0	0.292999169	0.684860153	 40S ribosomal protein S9 - MRPS9		16	"332,999,992,370,605"
KMXK_0D04620	W0TED8	KLMA_40440	1.023770245	0.699094712	0.386787578	0	0	0	0.260487607	0.452236776	0	0	0.221764176	0	 V-type proton ATPase subunit - VMA6		22	"399,000,015,258,789"
KMXK_0B08430	W0T912	KLMA_20828	0.180090309	0.280492164	0	0.085889605	0	0	0	0.181447334	0.09204749	0.095735488	0.272385065	0.067936698	 Rab proteins geranylgeranyltransferase component A - MRS6		16	"683,000,030,517,578"
KMXK_0H02030	W0TFA3	KLMA_70202	1.249747878	3.745331641	0.351788887	0	0.401588912	0	0.725276903	0	0.638769274	0	0	0	 Mitochondrial import receptor subunit TOM20 - TOM20		31	"201,000,003,814,697"
KMXK_0E06150	W0TDW6	KLMA_50619	0.184703684	0.180815746	0.100039784	0.169497502	0.114201641	0.170147466	0.206250248	0.116967742	0.181649685	0.188927707	0.53753406	0.134068618	 Protein URE2 - URE2		7	"462,000,007,629,395"
KMXK_0C00800	W0TBB0	KLMA_30074	0.049030445	0.047998374	0.081296193	0.044993894	0.030315352	0.04516643	0	0.031049627	0.048219747	0.153529952	0.046611071	0.035589133	 Chromatin structure-remodeling complex subunit RSC2 - RSC2		2	"104,199,996,948,242"
KMXK_0C04360	W0TCA0	KLMA_30439	1.092372041	4.198561532	0.307489495	0	1.074575822	0	0	0.359520486	0	0	0	0.412082971	 Peptidyl-prolyl cis-trans isomerase - CPR5	5.2.1.8	34	"222,000,007,629,395"
KMXK_0H02960	W0TJ10	KLMA_70296	0.658147372	0.923657612	0.356467828	0	0	0	0	0.416786553	0	0	0.204380386	0.156051354	 Transcription factor IWS1 - IWS1		18	"407,999,992,370,606"
KMXK_0C00660	W0T6W9	KLMA_30062	1.074967256	0.178653389	0	0.512678965	0	0.16811269	0.203783723	0	0	0.18666834	0.173489748	0.132465305	 37S ribosomal protein MRP4 - MRP4		27	"444,000,015,258,789"
KMXK_0E05870	W0TCU4	KLMA_50591	0.174073062	0.055665367	0.094281994	0.159742072	0.107628765	0.160354627	0.194379512	0.110235662	0	0.178053971	0.165483544	0.126352297	 Serine/threonine-protein kinase RIO2 - RIO2		4	"482,999,992,370,606"
KMXK_0D01260	W0T913	KLMA_40103	0.050360678	0.01610442	0.08350182	0	0	0	0.172154221	0.031892027	0.464157133	0.157695336	0	0	 Phosphatidylethanolamine N-methyltransferase - CHO2	2.1.1.17	4	"102,800,003,051,758"
KMXK_0C03230	W0TBY5	KLMA_30329	1.110237829	1.086867767	0.312518498	0	0.356759319	0.531530838	0.64431384	0.365400458	0.567463105	0.590199224	0	0	 Nuclear cap-binding protein subunit 2 - CBC2		16	"227,000,007,629,395"
KMXK_0D00360	W0TB56	KLMA_40022	0.004036385	0.012096519	0	0	0.045002971	0.011382815	0	0.007825107	0.071581944	0.074449964	0	0	 General negative regulator of transcription subunit 1 - CDC39		4	"245,100,006,103,516"
KMXK_0H00640	W0TEY8	KLMA_70067	0.013670703	0.01338294	0.022667061	0.038404823	0.025875861	0.038552092	0	0.156110904	0.125998188	0.131046463	0	0.03037733	 A-factor-processing enzyme - STE23		7	"115,900,001,525,879"
KMXK_0E05300	W0TCM9	KLMA_50526	0	0.127872804	0	1.123361699	1.085065185	0.120328202	0	0.082719528	0	0	0.124176881	0	 Hsp90 co-chaperone Cdc37 - CDC37		11	"572,000,007,629,395"
KMXK_0G02810	W0TIB8	KLMA_80270	1.196815736	0.513678162	0.452165378	0	0.168612482	0	0	0	0	0	0.259248456	0.605970789	 37S ribosomal protein RSM28 - RSM28		24	"352,999,992,370,605"
KMXK_0H03330	W0TFM6	KLMA_70332	0.63827275	0.624837364	1.058304579	0	1.208120554	0	2.181887762	1.237382682	0	1.998635425	1.857533831	1.41829006	 Non-histone chromosomal protein 6 - NHP6		13	"106,000,003,814,697"
KMXK_0C03650	W0TA26	KLMA_30371	0.323567259	0.053775022	0	0	0.974402169	0.912476481	0	0.10649216	0	0	0	0.373667946	 Calcium/calmodulin-dependent protein kinase II - CMK2		11	"480,999,984,741,211"
KMXK_0C06000	W0T923	KLMA_30600	0.062715642	0	0.033968241	0.176185757	0.038776862	0.176861368	0	0.233943553	0.188817457	0.064149897	0	0	 Flavin carrier protein 2 - FLC2		6	"869,000,015,258,789"
KMXK_0G00320	W0TG65	KLMA_80024	0.547690319	0.057211243	0.296641735	0.164178251	0.651582381	0.970783692	0	0	0	0	0	0	 Histone acetyltransferase type B subunit 2 - HAT2		13	"457,999,992,370,606"
KMXK_0B06690	W0TAI2	KLMA_20656	0.324799956	0.973383172	0.091427253	0.154905281	0	0.155499289	0	0.327247405	0	0	0	0	 26S proteasome regulatory subunit RPN6 - RPN6		16	"482,000,007,629,395"
KMXK_0A03780	W0T5I0	KLMA_10459	0.058672794	0.018762481	0.187188268	0.053842413	0	0	0	0.113745573	0	0.183723221	0.170752551	0.042588108	 Pumilio homology domain family member 4 - PUF4		2	"885,999,984,741,211"
KMXK_0F05230	W0TDC2	KLMA_60054	0	0	0	0.09635284	0.198737923	0.296096918	0.117245369	0	0.316113505	0	0.305567532	0.233311171	 KNR4/SMI1 homolog - KLMA_60054		11	"627,000,007,629,395"
KMXK_0B06450	W0TAF9	KLMA_20631	0.211239627	0.035106814	0.059461396	0.032909287	0	0	0	0	0.03526873	0.036681816	0	0.026030487	 RNA polymerase-associated protein CTR9 - CTR9		6	"126,900,001,525,879"
KMXK_0A02400	W0T5Y3	KLMA_10599	0.107116004	0.104861255	0	0	0	0	0	0.399566963	0.620523332	0.33541435	0.311734444	0	 Serine palmitoyltransferase 2 - LCB2		9	"632,000,007,629,395"
KMXK_0F00510	W0TEP9	KLMA_60514	0.454124001	0.075472803	0.245964055	0	0.047667961	0	0.086089208	0	0	0.078858749	0	0	 Biotin--protein ligase - BPL1		8	"756,999,969,482,422"
KMXK_0G04050	W0TGE1	KLMA_80401	0.718802131	0.308512787	0	0.150301302	0.101267896	0.150877655	0	0.103720726	0	0	0.4766564	0	 26S protease regulatory subunit 6A - RPT5		19	"477,999,992,370,606"
KMXK_0F03600	W0TEL0	KLMA_60212	0.646669795	0.206793118	0.114412264	1.1418467	0.130608722	0	0	0	0.207746867	0.216070505	0	0.15332994	 GTP-binding protein RBG1 - RBG1		15	"407,000,007,629,395"
KMXK_0D03320	W0TAC1	KLMA_40311	1.189189283	1.164157324	0	0.356477027	0	0.357843992	0	0.245999571	0	0.397341473	0.369289576	0.281965112	 RNA polymerase II transcriptional coactivator SUB1 - SUB1		22	"288,999,996,185,303"
KMXK_0F00160	W0TI98	KLMA_60553	0.151705108	0.148511776	0	0	0.093798737	0.139749457	0.16940223	0.29410197	0	0.155174479	0.441499923	0.33710016	 Putative agmatinase 1 - KLMA_60553		5	"497,999,992,370,606"
KMXK_0F04380	W0TF44	KLMA_60130	0.505167221	0.951553764	0.837605527	2.730659635	0.956178848	0.465355754	0	0.319908448	0	0	0	0	' N-(5''-phosphoribosyl)anthranilate isomerase - TRP1'		16	"232,000,007,629,395"
KMXK_0E05000	W0TCK0	KLMA_50496	0.02087243	0.020433073	0.03460807	0.058636486	0	0	0	0.123873361	0.062840449	0.06535823	0.185956182	0.046380109	 Vacuolar protein sorting-associated protein 70 - VPS70		2	87
KMXK_0D02140	W0T9V7	KLMA_40186	0.188867415	0	0.033415429	0	0.038145792	0.056832895	0	0.039069729	0.357399227	0.063105898	0	0.137090894	 Protein SEY1 - SEY1	3.6.5.-	6	"900,999,984,741,211"
KMXK_0G01770	W0TJZ4	KLMA_80168	0.462766162	0.453025119	0.250644849	0.424667807	0.875922264	0.426296259	0	0.293057029	0.455114514	0.473349246	0.439931279	0.335902447	 GTP-binding protein RHO3 - RHO3		12	"248,999,996,185,303"
KMXK_0B05660	W0TA79	KLMA_20551	0.364896118	0.116687073	0.064559365	0	0.073698533	0.109802439	0.133100896	0	0.117225245	0.121922021	0.113314453	0.086519427	 Lanosterol 14-alpha demethylase - CYP707A7		10	"602,000,007,629,395"
