GeneName_CENPK	uniprotID_S288c	GeneName_S288C	Standard _A	Standard _B	Standard _C	High_temperature_A	High_temperature_B	High_temperature_C	Low_pH_A	Low_pH_B	Low_pH_C	Osmotic_stress _A	Osmotic_stress _B	Osmotic_stress _C	uniprotID_CENPK	Protein_name	Coverage	MW
CENPK1137D_3775	P33333	YDL052C	0.110194354	0.102759364	0.074934362	0.292275399	0.305116635	1.11156407	0.240974184	0.087952573	0.562127653	0.092297951	0.294535429	0.080610574	N1P7S3	Probable 1-acyl-sn-glycerol-3-phosphate acyltransferase - SLC1	22	"337,999,992,370,605"
CENPK1137D_2811	P23202	YNL229C	0.260550439	0.464982669	0.768116022	0.227846694	0.455196854	0.28569522	0.061935407	0.397982441	0.228982621	0.21823506	0.229608527	0.82630014	N1NX06	Transcriptional regulator URE2 - URE2	20	"402,000,007,629,395"
CENPK1137D_4152	Q06679	YDR324C	0.141950265	0.069169617	0.096529015	0.021385639	0	0.081332567	0.162205093	0	0.124751829	0.11889646	0.19825836	0.054260774	N1P595	U3 small nucleolar RNA-associated protein 4 - UTP4	10	"875,999,984,741,211"
CENPK1137D_3766	Q07381	YDL060W	0.072374394	0.067491176	0.285674514	0.27437795	0.066070788	0.344040405	0.017204106	0.01904549	0.121724654	0.01998645	0.021028057	0.052944105	N1P5T5	Ribosome biogenesis protein TSR1 - TSR1	13	"905,999,984,741,211"
CENPK1137D_762	O13547	YLR390W-A	0.491935235	0	0.334525785	0.430188555	0.449089061	1.032290647	0.354680334	0.392642346	0.432333256	0.78853966	0.829634932	0.688689556	N1P1U0	Covalently-linked cell wall protein 14 - CCW14	24	"232,000,007,629,395"
CENPK1137D_184	P28625	YMR152W	0.248095059	0.44275459	0.322866272	0.415194826	0.433436577	0.272037816	0.178874031	0.198019209	0.417264776	0.207802529	0.418405336	0.181489199	N1NXF0	Protein YIM1 - YIM1	15	"415,999,984,741,211"
CENPK1137D_4014	P22213	YDR189W	0.094738151	0.383001357	0.064423835	0.082846817	0.086486725	0.198801184	0.06830525	0.144709488	0.083259849	0.240679785	0.159773226	0.210203319	N1P6T0	Protein SLY1 - SLY1	14	"74,5"
CENPK1137D_372	Q03629	YML079W	0.212565323	1.150586751	1.900681846	1.710044169	1.785175643	0.706944918	0.889583025	2.986953828	1.718569579	1.033451316	0.187321928	0.1554981	N1P0T8	Uncharacterized protein YML079W - YML079W	32	"223,999,996,185,303"
CENPK1137D_4328	P51402	YDR500C	2.418770534	0.743660535	1.644812269	2.115171523	0.728009791	0.874427565	3.337388344	0.636505089	2.125716691	2.025943752	2.131527166	1.769405362	N1PAL4	60S ribosomal protein L37-B - RPL37B	29	"980,000,019,073,486"
CENPK1137D_54	P36516	YMR024W	0.073566309	0.068602671	0.290379214	0.373417597	0.389823848	0.468225458	0.160875585	0.17809436	0.375279267	0.186893275	0.196633343	0.053816027	N1NX62	"54S ribosomal protein L3, mitochondrial - MRPL3"	18	"439,000,015,258,789"
CENPK1137D_4114	P32916	YDR292C	0.202788641	0.189106165	0.137900326	0.09266413	0.031893581	0.038308037	0.231724473	0.084576544	0.093126106	0.169854219	0.093380658	0.235112324	N1P728	Signal recognition particle receptor subunit alpha homolog - SRP101	14	"690,999,984,741,211"
CENPK1137D_2919	P21147	YGL055W	0.047882795	0.044652065	0.098760471	0.12700254	0	0	0.034523011	0	0.12763571	0.040106264	0	0	N1P3L6	Acyl-CoA desaturase 1 - OLE1	21	"582,999,992,370,606"
CENPK1137D_4561	P38217	YBR017C	0.056877869	0.017487325	0.074019795	0.095186889	0.099368963	0.189163122	0	0	0.016480563	0.091171463	0.050123284	0.07962673	N1P7Y5	Importin subunit beta-2 - KAP104	3	"103,300,003,051,758"
CENPK1137D_908	P28321	YKL094W	0.317298226	0.566255719	0.654442216	0.531008487	0.554338557	0.114708821	0.228768815	0.768137283	0.533655825	0.806087809	0.092189583	0.704015642	N1P058	Monoglyceride lipase - YJU3	20	"35,5"
CENPK1137D_3422	P43609	YFR037C	0.126117599	0.117608241	0.371801135	0.110287583	0.349206434	0.138288753	0.090929515	0.100661849	0.212113986	0.03482783	0	0.17655957	N1P3A7	Chromatin structure-remodeling complex protein RSC8 - RSC8	24	63
CENPK1137D_2511	P53889	YNL168C	0.822253612	0.766774834	0.096330223	0.719046061	1.700437942	0.901606337	0.939580655	0.656288805	0.377601409	0.118651604	0	0.103627153	N1NWG6	Uncharacterized mitochondrial hydrolase FMP41 - FMP41	34	"287,000,007,629,395"
CENPK1137D_3565	Q01477	YER151C	0.018884427	0.017610264	0.118137961	0.15192132	0.052289002	0.020706895	0.079031074	0.015072768	0	0.145512572	0.096597282	0.080186522	N1P774	Ubiquitin carboxyl-terminal hydrolase 3 - UBP3	9	"101,699,996,948,242"
CENPK1137D_4929	P39721	YAL049C	0.892907819	1.319677417	0.962337461	0.7808319	1.291904081	1.551732619	1.020316483	1.614456258	1.2437023	0	0	0	N1P916	Protein AIM2 - AIM2	42	27
CENPK1137D_3880	Q12298	YDR061W	0.043825924	0.123958164	0.274167982	0.222457418	0.526079001	0.278937649	0.183410903	0.20304167	0.038516054	0.036708259	0.224177578	0.097240178	N1P831	Uncharacterized ABC transporter ATP-binding protein YDR061W - YDR061W	20	61
CENPK1137D_2789	P53617	YNL251C	0.22937581	0.213899454	0.473098181	0.200585039	0.036075077	0.131424364	0.262105354	0.031540744	0	0.192123429	0.105623589	0.087679364	N1NZY7	Protein NRD1 - NRD1	17	"637,000,007,629,395"
CENPK1137D_2216	Q08601	YOR197W	0.189433075	0.338065433	0.558458395	0.317022165	0.172933987	0.068483347	0.26137731	0.151197641	0.166481708	0.158667699	0.166936772	0.265198691	N1NVU9	Metacaspase-1 - MCA1	12	"479,000,015,258,789"
CENPK1137D_5295	P32904	YHR147C	1.116060674	1.040758259	0.758943548	0.509983154	0.175528427	0.210830811	2.440613331	0.890793443	0.168979347	0.934803909	0.169441238	1.84948548	N1P9G4	"54S ribosomal protein L6, mitochondrial - MRPL6"	34	"237,999,992,370,605"
CENPK1137D_2983	P53206	YGR012W	0.072669416	0	0.286839019	0.835599043	0.610295554	1.047751226	0.052393915	0.05800172	0.58752503	0.060867349	0	0.489044444	N1P9U0	Putative cysteine synthase - YGR012W	27	"427,000,007,629,395"
CENPK1137D_788	Q06697	YLR418C	0.220411203	0.623415679	0.286839019	0.58461046	0.201214008	0.241682292	0.688931736	0.336671046	0	0.060867349	0.589130982	0.308566825	N1NZW0	Cell division control protein 73 - CDC73	15	"442,999,992,370,605"
CENPK1137D_4712	P00546	YBR160W	0.113168913	0.320089333	0	0.574437732	0.103312219	0.720283063	0.750620315	0.273967058	0.577301586	1.668809435	0.578879593	0.480534648	N1P6U1	Cyclin-dependent kinase 1 - CDC28	24	34
CENPK1137D_1670	P17157	YPL031C	0	0	0	0.095353471	0	0	0	0	0.095828855	0.091331019	0.096090796	0	N1NVZ4	Cyclin-dependent protein kinase PHO85 - PHO85	6	"347,999,992,370,605"
CENPK1137D_2109	Q12000	YOR091W	0.271515839	0.253196228	0.353345638	0.454390234	0.47435405	0.297718852	0.195760177	0.216712706	0.456655592	0.435221941	0.239271721	0.380111262	N1NYD0	Translation machinery-associated protein 46 - TMA46	12	"394,000,015,258,789"
CENPK1137D_1200	P32477	YJL101C	0.092068302	0.085856305	0.062608284	0.080512081	0.027711031	0.100953481	0.066380315	0.024227988	0.080913474	0.147579401	0.1552706	0.204279505	N1P8E6	Glutamate--cysteine ligase - GSH1	11	"780,999,984,741,211"
CENPK1137D_3150	P41895	YGR186W	0	0	0.319357565	0.306729056	0.224025363	0.269081481	0.019232593	0.123584143	0.023443334	0.129689931	0	0.179516889	N1P617	Transcription initiation factor IIF subunit alpha - TFG1	9	82
CENPK1137D_3590	P32643	YER175C	1.035528666	0.965659876	2.135825603	0.571365415	0.311676944	0.716430709	0.471077331	0.521497503	0.910065894	0	0	0	N1P798	Trans-aconitate 3-methyltransferase - TMT1	32	"347,000,007,629,395"
CENPK1137D_1365	P47122	YJR072C	0.435927652	0.40651491	0.296439509	0.381210926	0.63072212	0.477997454	0.164233104	0.181811239	0.200189933	0.19079379	0.200737136	0.166634219	N1P8R7	GPN-loop GTPase 1 - NPA3	10	43
CENPK1137D_3807	Q12451	YDL019C	0.033166502	0.030928705	0.06840744	0.009562437	0.009982567	0.069597515	0.023912713	0.050660769	0.029148109	0.009159049	0.029227783	0.00799927	N1P4D2	Oxysterol-binding protein homolog 2 - OSH2	5	"145,600,006,103,516"
CENPK1137D_4480			4.182870618	1.28604006	2.844435558	1.205989032	2.409349922	0.498564793	1.902849813	1.100732127	0	2.210589218	1.215314387	1.930669799	N1P992	Leu2p	29	14
CENPK1137D_1913	Q12211	YPL212C	0.130976609	0.122139405	0.17045051	0.219193443	0.228823795	0.143616688	0.286421038	0.20006257	0.22028623	0.036169663	0.038054669	0.183361987	N1NWM6	tRNA pseudouridine synthase 1 - PUS1	15	62
CENPK1137D_3453	P40032	YER049W	0.099971826	0.030736732	0.206196499	0.167305972	0.091264561	0.109619745	0.072078676	0.079793374	0.087859421	0.160248228	0.267211916	0.139956538	N1PA39	"Prolyl 3,4-dihydroxylase TPA1 - TPA1"	12	"739,000,015,258,789"
CENPK1137D_16	P54837	YML012W	0.596512823	0.55626514	0.776290637	0.998282831	1.042142786	0.654080119	0.430079718	0.911154211	0.524240413	0.499634591	0.525673382	0.436367556	N1NYJ8	Endoplasmic reticulum vesicle protein 25 - ERV25	18	24
CENPK1137D_1730	Q12028	YPR029C	0.066345462	0	0.086340744	0.058017918	0.115909402	0.072748222	0.047834408	0.017458962	0.058307166	0.055570453	0.111889754	0.048533755	N1NW08	AP-1 complex subunit gamma-1 - APL4	10	"934,000,015,258,789"
CENPK1137D_3691	Q12018	YDL132W	0.13123396	0.063947769	0.046632103	0.181884736	0.119803852	0.143898876	0.0494416	0.054733415	0.060266234	0.018937126	0.261982866	0.050164445	N1P5J1	Cell division control protein 53 - CDC53	8	"938,000,030,517,578"
CENPK1137D_3002	P53220	YGR033C	0.488644489	0.455674856	0.332288011	0.427310856	0.446084929	0.535801802	0.352307739	0.390015809	0.42944121	0.409284897	0.430615053	0.357458538	N1P233	Mitochondrial import inner membrane translocase subunit TIM21 - TIM21	8	"271,000,003,814,697"
CENPK1137D_2239	Q99297	YOR222W	0.327283203	0.584075077	0.675036692	0.547718658	0.098506813	0.358868123	0.235967883	0.4999146	0.550449305	0.274129915	0	0	N1NYP2	Mitochondrial 2-oxodicarboxylate carrier 2 - ODC2	15	"339,000,015,258,789"
CENPK1137D_1595	Q02875	YPL105C	0.122922761	0.019748289	0.401823255	0.056169471	0.019332675	0	0	0.098111861	0.018611361	0.163178944	0.018662233	0.046987472	N1NVW6	SMY2 homolog 2 - SYH1	15	"941,999,969,482,422"
CENPK1137D_2594	P42846	YNL308C	0.037818303	0	0.338157521	0.191963144	0.034524436	0.240701113	0.027266615	0.030185005	0.192920174	0.031676322	0.033327155	0.083910577	N1NZG1	Protein KRI1 - KRI1	17	"68,5"
CENPK1137D_4528	Q96VH5	YCL057C-A	2.069661386	1.930017992	2.693418641	3.463642943	1.889399705	4.3430353	1.492204948	3.161341408	3.480910903	3.317530377	1.823876803	2.89744275	N1PAQ4	MICOS complex subunit MIC10 - MIC10	36	"103,000,001,907,349"
CENPK1137D_5401	P38758	YHR009C	0.139496261	0.248947361	0.287717469	0.528843094	0.552078027	0.152958542	0.305051906	0.036708766	0.122595148	0.038522396	0.040530016	0.102045824	N1P363	Putative oxidoreductase TDA3 - TDA3	23	"574,000,015,258,789"
CENPK1137D_2792	Q01080	YNL248C	0.202006992	0.062107846	0.797357276	0.058241872	0.184412752	0.073029037	0.278726639	0.161233621	0.177532192	0.169199516	0.178017462	0.28280167	N1P524	DNA-directed RNA polymerase I subunit RPA49 - RPA49	25	"46,5"
CENPK1137D_1174	P28272	YKL216W	0.10408019	0.097057731	0.410822891	0.276058416	0.288187153	0.346147529	0.227603664	0.251964454	0.277434703	0.264412988	0.278193048	0.230931268	N1NZQ4	Dihydroorotate dehydrogenase (fumarate) - URA1	11	"347,000,007,629,395"
CENPK1137D_5067	P40563	YIR003W	0	0.028240057	0.270782455	0.596716743	0.160469666	0.192743424	0.287096589	0.317825003	0.0807228	0	0	0	N1P487	Altered inheritance of mitochondria protein 21 - AIM21	16	"745,999,984,741,211"
CENPK1137D_2287	Q12024	YOR272W	0.056482522	0.305732093	0.116497804	0.049392954	0.156394191	0.061933446	0.236378595	0.26167858	0.150559022	0.143492363	0.28891838	0.23983449	N1P3M1	Ribosome biogenesis protein YTM1 - YTM1	21	"512,000,007,629,395"
CENPK1137D_403	P54003	YML052W	0.336000213	0.313329737	0.228486855	0.562306846	0.30673554	0.36842638	0.079870561	0.268181465	0.295291038	0.281431216	0.097623362	0.081038282	N1NZ06	Protein SUR7 - SUR7	9	"337,000,007,629,395"
CENPK1137D_4599	P38174	YBL091C	0.065088635	0.798109658	0.407184109	0.52362464	0.180223618	0.216470302	0.272395064	0.683108535	0.173499358	0.054517744	0	0.144417502	N1P8A6	Methionine aminopeptidase 2 - MAP2	14	"474,000,015,258,789"
CENPK1137D_2071	P50861	YOL143C	0.85099678	0.793578654	0.578694806	0.245356091	0.776877356	0	0.61356008	0.679230412	1.431269864	1.364091579	2.274605655	1.888176471	N1NVR4	"6,7-dimethyl-8-ribityllumazine synthase - RIB4"	21	"18,5"
CENPK1137D_3397	P27466	YFR014C	0	0.167859267	0.040357377	0.301243081	0.054178355	0.065074739	0.042788833	0	0	0	0	0	N1P385	Calcium/calmodulin-dependent protein kinase I - CMK1	27	"502,000,007,629,395"
CENPK1137D_4594	P21538	YBR049C	0.022832821	0.123590906	0.27335569	0.449908581	0.19175562	0.230321627	0.095555048	0.055275256	0.020066438	0	0	0.016702914	N1P8A1	DNA-binding protein REB1 - REB1	14	"916,999,969,482,422"
CENPK1137D_708	P37370	YLR337C	0.022520467	0.021000975	0.088892262	0.346717057	0.020558998	0.227170825	0.016237029	0.104335355	0.019791928	0.109490139	0.060194332	0.016474418	N1NZN0	Verprolin - VRP1	11	"824,000,015,258,789"
CENPK1137D_3943	P15565	YDR120C	0.121544819	0.037369434	0.250691791	0.203409049	0.110958607	0.13327467	0.028892401	0.031984802	0.204423143	0.03356504	0	0.170157861	N1PAD7	"tRNA (guanine(26)-N(2))-dimethyltransferase, mitochondrial - TRM1"	22	64
CENPK1137D_597	Q05812	YLR219W	0.027087032	0.07661353	0.169452148	0.417022251	0.227483529	0.273235155	0.059234209	0.125491849	0.023805216	0.022687891	0.023870286	0.019815001	N1P1C8	Meiotic sister-chromatid recombination protein 3 - MSC3	11	"804,000,015,258,789"
CENPK1137D_1915	P38688	YPL210C	0.100973906	0.094161034	0.29767624	0.029112405	0.279586178	0.036503821	0	0	0.169825447	0.256521556	0.170289651	0	N1NW93	Signal recognition particle subunit SRP72 - SRP72	11	"734,000,015,258,789"
CENPK1137D_5198	P38779	YHR052W	0.236578962	0.220616598	0.160878419	0.206884066	0.2159736	0.259410343	0.517353386	0.572726559	0.207915485	0.379220436	0	0.173064819	N1P226	Proteasome-interacting protein CIC1 - CIC1	15	"424,000,015,258,789"
CENPK1137D_2547	P53914	YNL132W	0.086685944	0	0.405025902	0.013059746	0.041351411	0.095051692	0.06249969	0.069189133	0.013124855	0.012508825	0.01316073	0	N1P4B1	RNA cytidine acetyltransferase - KRE33	11	"119,199,996,948,242"
CENPK1137D_3684	P08456	YER026C	0.127951248	0.3619	0.263905347	0.649471863	0.116807055	0.425537353	0.092251557	0	0.112448908	0.62207412	0.341997338	0.093600291	N1P5S6	CDP-diacylglycerol--serine O-phosphatidyltransferase - CHO1	14	"307,000,007,629,395"
CENPK1137D_666	P32502	YLR291C	0.076367796	0.41336834	0.1575121	0.387637757	0.404668776	0.770345258	0.167001908	0.060953615	0.203564933	0.194010381	0.067298667	0.169443504	N1NZZ0	Translation initiation factor eIF-2B subunit beta - GCD7	15	"42,5"
CENPK1137D_4183	Q06336	YDR358W	0.241356274	0.225071577	0.497808439	0.478123362	0.499129903	0.599515214	0	0.033188139	0.11083742	0	0.036642906	0	N1PAI5	ADP-ribosylation factor-binding protein GGA1 - GGA1	17	"622,000,007,629,395"
CENPK1137D_3821	Q07651	YDL222C	0.106789208	0.302044839	0.954870275	0.283243714	0.29568814	0.679678326	0.233527773	0.25852263	0.093850821	0.089445826	0.546246237	0.236941988	N1P5Z4	SUR7 family protein FMP45 - FMP45	12	34
CENPK1137D_4321	Q03430	YDR494W	0.252510182	0	0.520813889	0.220815633	0.441150055	0	1.056751724	0.873738451	0.073165714	0.069731597	0.222523098	0.800801563	N1P7F4	"37S ribosomal protein RSM28, mitochondrial - RSM28"	21	"410,999,984,741,211"
CENPK1137D_2565	P53925	YNL115C	0.099971826	0.178411392	0.294722057	0.167305972	0.091264561	0.109619745	0.21861945	0.079793374	0.168140074	0.02760758	0	0.024111726	N1NXF7	Uncharacterized vacuolar membrane protein YNL115C - YNL115C	12	74
CENPK1137D_742	P40319	YLR372W	0.089518578	0.083478615	0.184636193	0.078282394	0.247867574	0.098157693	0.06454199	0.216712706	0.238619474	0.074980078	0.078887715	0.198622224	N1P1R1	Elongation of fatty acids protein 3 - ELO3	16	"394,000,015,258,789"
CENPK1137D_203			1.512365288	0	3.119323114	0	0	0	3.307256467	3.661237498	7.714935614	7.352826305	4.042359168	3.355609116	N1NYI5	Ald3p	65	"640,000,009,536,743"
CENPK1137D_4887	P38197	YBL036C	0	0.405671218	0.295824271	0.12542412	0.760010475	0.477005406	0.600239001	0.114477292	1.159591021	1.579640272	1.162760669	0.318232701	N1P7D9	Pyridoxal phosphate homeostasis protein - YBL036C	27	29
CENPK1137D_1651	P39107	YPL050C	0.098015484	0.277229056	0.202161454	0.085712786	0.271394619	0.32597767	0.214341302	0.078231903	0.500000336	0.249005764	0.501367046	0.217475008	N1NVI0	Mannan polymerase complexes subunit MNN9 - MNN9	11	"37,5"
CENPK1137D_4658	Q01976	YBR111C	0.516014579	0.481198243	0.671531728	0.863566508	0.471071162	0.565813281	0.372041298	0.411861482	0.45349519	0.432209876	0.454734783	0.377480604	N1PAT0	ADP-ribose pyrophosphatase - YSA1	15	26
CENPK1137D_5395	P38732	YHL039W	0.223131539	0	0.24048153	0.101959803	0.03509301	0	0.027715661	0	0	0.186893275	0.3116422	0.369763536	N1P9K3	Protein-lysine N-methyltransferase EFM1 - EFM1	17	"673,000,030,517,578"
CENPK1137D_1312	P47089	YJR014W	0	0.203052781	0.859475379	0.57753698	0.602911297	0.238758063	0.911257155	2.285237959	2.516245068	0.182381001	0.191885909	2.094473611	N1P3C9	Translation machinery-associated protein 22 - TMA22	26	"223,999,996,185,303"
CENPK1137D_3759	P07255	YDL067C	1.512365288	1.410323561	1.0284386	4.011341322	4.187581204	5.029790093	3.307256467	1.207107385	4.031339827	1.266745631	1.332762927	3.355609116	N1P613	Cytochrome c oxidase subunit 7A - COX9	30	"690,000,009,536,743"
CENPK1137D_1772	Q12514	YPR072W	0	0.223144563	0.257896242	0.209254675	0.218448363	0.415847899	0.172525552	0.099800004	0.036230145	0.034529642	0.036329177	0.175047905	N1P269	General negative regulator of transcription subunit 5 - NOT5	14	"656,999,969,482,422"
CENPK1137D_3194	P32566	YGR229C	0.048643957	0.263303024	0.304308828	0.246913427	0.257761667	0.161778966	0.203574307	0.357175853	0.042750343	0.040743807	0.042867198	0.035584557	N1P4C8	Cell wall assembly regulator SMI1 - SMI1	19	"569,000,015,258,789"
CENPK1137D_3475	P40043	YER067W	0.30322124	0.857637327	0.625407783	1.539130457	1.606752768	1.008446306	0.663087426	0.242018645	1.546803778	0.253975798	0.267211916	0	N1P6Z3	Respiratory growth induced protein 1 - RGI1	29	"188,999,996,185,303"
CENPK1137D_1588	P00812	YPL111W	0.287347154	0	0.064423835	0.251279941	0.795634197	0.602977299	0	0.075616072	0.083259849	0.729997897	0.768042226	1.561605627	N1NW27	Arginase - CAR1	18	"355,999,984,741,211"
CENPK1137D_289	Q04792	YMR250W	0.223131539	0.035847439	0.151733903	0.591825778	0.322837968	0.387767337	0.160875585	0.030682114	0.196097327	0.032197992	0	0	N1NXN7	Glutamate decarboxylase - GAD1	10	"659,000,015,258,789"
CENPK1137D_3325	P30657	YFR050C	0.135737829	0.383923729	0.849154189	0.118700301	0.123915446	0.148837396	0.568060994	0.328603436	0.361820865	0.34483839	0.362809873	1.748157089	N1P6J5	Proteasome subunit beta type-7 - PRE4	25	"292,999,992,370,605"
CENPK1137D_110	P30771	YMR080C	0.051809049	0.048313409	0.106858551	0.196412846	0.143453834	0.056808953	0.037353801	0.013633672	0.045531959	0	0	0.03789992	N1P5H0	ATP-dependent helicase NAM7 - NAM7	10	"109,199,996,948,242"
CENPK1137D_1759	P32331	YPR058W	0.626334904	0.100624511	0.964847626	0.868073771	0.098506813	0.118318563	0.451581137	0.261223909	0.09483146	0.524613338	0.551953913	0.239417773	N1NXK4	"Carrier protein YMC1, mitochondrial - YMC1"	27	"332,999,992,370,605"
CENPK1137D_3937	Q04599	YDR116C	0.121544819	0.34377992	0.082652904	0.106288768	0.336544883	0	0.087632586	0.294244024	0.323988174	0.590927303	0.621723874	0.516100181	N1P4Q8	"54S ribosomal protein L1, mitochondrial - MRPL1"	28	"307,999,992,370,605"
CENPK1137D_4035	P32501	YDR211W	0.085132058	0.151928095	0.175588794	0.074446461	0.148730685	0.030776718	0.117464115	0.022402699	0.024667313	0.023509525	0.075022121	0.062276731	N1P8E5	Translation initiation factor eIF-2B subunit epsilon - GCD6	10	81
CENPK1137D_972	Q86ZR7	YKL033W-A	2.16166332	0.889855857	0.648902235	0.834465766	0.455196854	0.546746323	0.35950413	0.761634852	0.438213164	0.799264119	0.144873487	0	N1P2F6	Putative uncharacterized hydrolase YKL033W-A - YKL033W-A	27	"261,000,003,814,697"
CENPK1137D_4359	Q04430	YDR531W	0.245934327	0.229340741	0.320054335	0.215065165	0.224514139	0.088909531	0.177316165	0.196294602	0.21613737	0.205992716	0.216728164	0.179908557	N1P7T0	Pantothenate kinase CAB1 - CAB1	9	"407,999,992,370,606"
CENPK1137D_4581	P23833	YBR037C	0.115016821	0.325315993	0.719526868	0.583817584	0.609467843	0.126116678	0.082925966	0.532862866	0	0.096337212	0.10135789	0.084138357	N1P800	"Protein SCO1, mitochondrial - SCO1"	18	"330,999,984,741,211"
CENPK1137D_179	P29478	YML105C	0.394933986	0.121424011	0.268562998	0.113865835	0.360536347	0.142775496	0.544924813	0.315219963	0.114433512	0.109062444	0.666045054	0.552891706	N1NXE7	Signal recognition particle subunit SEC65 - SEC65	13	"311,000,003,814,697"
