W29_NCBI	CLIB122_NCBI	CLIB122_UNIPROT	standard_A	standard_B	standard_C	standard_D	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	LowpH_D	Protein_name	ec_number
YALI1_D15622g	YALI0D12518g1_1	Q6C9B4	9.289875314	0	5.379709863	15.10975204	9.25777087	9.012443928	9.64770925	4.580506653	15.67968728	5.133874502	5.35458902	similar to uniprot|Q12018 Saccharomyces cerevisiae YDL132w CDC53 controls G1/S transition	
YALI1_D25216g	YALI0D19910g1_1	Q6C8G3	0	0	0	35.80837372	10.85039316	0	22.8639608	33.1362707	37.15905465	0	12.68975985	similar to uniprot|Q08723 Saccharomyces cerevisiae YOR261c RPN8 26S proteasome regulatory subunit	
YALI1_A10907g	YALI0A10813g1_1	Q6CHA2	13.95246048	0	33.0351434	15.03223704	13.90424282	27.3698051	44.23112379	28.12748233	15.59924843	0	0	"similar to uniprot|P38771 Saccharomyces cerevisiae YHR038w FIL1 Killed in Mutagen, sensitive to Diepoxybutane and/or Mitomycin C singleton"	
YALI1_C04143g	YALI0C03069g1_1	Q6CD77	11.02088743	0	0	11.87379047	10.98280086	10.69176137	34.93765397	33.54063371	12.32166622	12.31516238	12.84461341	similar to uniprot|P23202 Saccharomyces cerevisiae YNL229c URE2 nitrogen catabolite repression regulator	
YALI1_E24174g	YALI0E20383g1_1	Q6C578	31.6155386	0	37.02011529	34.06225526	63.70673395	30.67137709	32.8333281	31.52045161	71.47294407	71.43521795	36.84724789	some similarities with uniprot|P38216 Saccharomyces cerevisiae YBR016W (ohnolog of YDL012C) tail-anchored plasma membrane protein with a conserved CYSTM module	
YALI1_E27406g	YALI0E23265g1_1	Q6C4W1	10.01223576	0	11.72379591	21.81182953	9.977634942	19.64047429	10.39789408	0	22.63456509	11.18805631	23.59520483	similar to uniprot|P40066 Saccharomyces cerevisiae YER107c GLE2 required for nuclear pore complex structure and function	
YALI1_F11481g	YALI0F08129g1_1	Q6C2G3	0	0	0	0	0	0	0	46.66066604	31.14272199	31.12628368	43.48322449	weakly similar to uniprot|P28625 Saccharomyces cerevisiae YMR152w YIM1 mitochondrial inner membrane protease	
YALI1_F09289g	YALI0F06226g1_1	Q6C2P3	64.29664172	0	49.87131665	22.69333129	64.07444197	41.31867086	21.87458188	0	23.54931682	23.5368866	24.54877978	weakly similar to uniprot|C5DSJ5 Zygosaccharomyces rouxii ZYRO0C00638p	
YALI1_C10860g	YALI0C08118g1_1	Q6CCM8	28.32130391	0	16.40069353	0	42.60734031	27.47552091	29.41220377	28.23612467	0	0	33.00788637	highly similar to uniprot|Q9UUM7 Schizosaccharomyces pombe Protein hob3 (Homolog of Bin3)	
YALI1_D22906g	YALI0D18337g1_1	Q6C8N1	21.56092927	0	0	0	10.62614663	53.0554736	33.80309255	32.45143897	11.92153383	0	37.93556738	similar to uniprot|P25335 Saccharomyces cerevisiae YIR029w DAL2 allantoinase	
YALI1_A09939g	YALI0A10076g1_1	Q9Y753	8.209382793	17.73061422	0	26.99890633	16.542276	7.964219067	26.02481671	0	28.01729684	28.00250825	0	uniprot|Q9Y753 Yarrowia lipolytica YALI0A10076g SQS1 Squalene synthase	2.5.1.21
YALI1_E22303g	YALI0E18634g1_1	Q6C5F0	23.61678284	38.08206016	6.763655701	12.58361254	5.756265973	11.33092105	5.998720561	0	6.457987255	0	6.732072449	uniprot|Q6C5F0 Yarrowia lipolytica YALI0E18634g MAE1 Malic enzyme	
YALI1_D19306g			27.30166649	0	21.17637902	9.63605168	8.912978294	0	9.28839397	8.91698739	9.99952061	9.994242485	10.42391298	No description in CLIB122	
YALI1_E13428g	YALI0E10549g1_1	Q6C6C7	10.71043542	11.44016235	18.93297873	23.33286964	10.67342173	0	5.500893484	0	11.97457203	11.9682514	0	similar to uniprot|G8YT44 Millerozyma farinosa Piso0_000114	
YALI1_B04589g	YALI0B03124g1_1	Q6CFW1	43.76923233	0	33.9493508	31.23684094	43.6179723	42.46211481	14.89088125	28.90587618	16.03093866	32.39797514	0	"similar to uniprot|Q8NKC1 Schizosaccharomyces pombe Putative O-methyltransferase, possibly involved in homocysteine metabolism"	
YALI1_A19725g	YALI0A18766g1_1	Q6CGJ5	0	0	9.871845092	9.08309725	12.68330191	16.53796443	22.20779815	8.405295689	9.425708907	0	0	weakly similar to uniprot|P48582 Saccharomyces cerevisiae YPL084w BRO1 required for normal response to nutrient limitation	
YALI1_C06870g	YALI0C05346g1_1	Q6CCZ2	23.10670669	0	17.92258281	33.34451778	7.54348	14.84896229	7.861212249	7.54687309	0	8.458605621	8.822256324	"similar to uniprot|P53040 Saccharomyces cerevisiae YGL112C TAF6 Subunit (60 kDa) of TFIID and SAGA complexes, involved in transcription initiation of RNA polymerase II and in chromatin modification"	
YALI1_D06638g	YALI0D05071g1_1	Q6CA82	23.57870383	25.18517587	13.65428289	12.56332309	11.62059209	0	12.11005278	0	39.7967346	13.03032627	13.59052348	similar to uniprot|P08466 Saccharomyces cerevisiae YJL208c NUC1 mitochondrial nuclease	
YALI1_C32517g	YALI0C23584g1_1		6.920184358	14.94620512	8.103168066	7.455735264	3.410562354	6.713521052	7.186740874	3.41209644	3.826329138	7.732879463	0	"similar to uniprot|P25371 Saccharomyces cerevisiae YCR011c ADP1 ATP-dependent permease, frameshift"	
YALI1_E16174g	YALI0E13233g1_1	Q6C619	6.272255011	13.54680817	0	13.6642165	6.250579019	6.084941366	6.51385413	6.253390556	14.17962658	14.17214204	7.31018181	similar to uniprot|P33755 Saccharomyces cerevisiae YBR170c NPL4 nuclear protein localization factor and ER translocation component	
YALI1_A16642g	YALI0A16698g1_1	Q6CGS4	9.848216558	21.27016524	23.31755368	10.61036696	9.814182568	29.16440574	10.22755707	19.85352602	11.01058677	11.00477496	23.20867112	similar to uniprot|Q06489 Saccharomyces cerevisiae YPR118w	5.3.1.23
YALI1_B22276g	YALI0B17072g1_1	Q6CEB0	14.56888663	0	5.588569999	10.39739493	0	14.13380367	4.956531089	4.758338778	5.336006949	5.333190403	0	weakly similar to uniprot|P38237 Saccharomyces cerevisiae YBR058c UBP14 ubiquitin specific protease	3.4.19.12
YALI1_F28025g	YALI0F21153g1_1	Q6C0W6	24.94566365	0	29.21004624	26.87620077	50.26663558	48.93459137	52.38387208	50.28924573	27.88996287	27.87524149	29.07364837	highly similar to uniprot|P38912 Saccharomyces cerevisiae YMR260c TIF11 translation initiation factor eIF1a	
YALI1_A19885g	YALI0A18942g1_1	Q6CGI9	40.26558529	0	0	43.38172636	40.12643334	19.31872648	20.68045668	0	45.01807185	67.92540402	23.20867112	some similarities with uniprot|P32342 Saccharomyces cerevisiae YKL122c SRP21 signal recognition particle subunit	
YALI1_C16150g	YALI0C11495g1_1	Q6CC87	0	0	0	11.06337579	15.4484898	0	10.66422186	15.45543859	5.677792415	5.674795462	11.96793773	similar to uniprot|P38254 Saccharomyces cerevisiae YBR094w weak similarity to pig tubulin-tyrosine ligase	
YALI1_D27884g	YALI0D22088g1_1	Q6C874	24.44561126	0	57.87970335	0	0	0	0	49.28116441	111.7455407	27.31646377	116.4881636	similar to uniprot|P53875 Saccharomyces cerevisiae YNL185C MRPL19 Mitochondrial ribosomal protein of the large subunit	
YALI1_E17643g	YALI0E14707g1_1	Q6C5W0	19.75160252	0	23.12807672	32.12549213	19.68334388	19.16174374	30.96644117	0	0	0	0	hypothetical protein conserved in the Yarrowia clade	
YALI1_F39022g	YALI0F31361g1_1	Q6BZS0	29.34095883	63.3705645	69.47038366	96.49614581	29.23956079	57.55660988	61.61363576	29.25271287	0	0	0	weakly similar to uniprot|A7ETX6 Sclerotinia sclerotiorum predicted protein	
YALI1_E24479g	YALI0E20625g1_1	Q6C567	16.12113392	0	18.87699096	17.36874344	32.4848108	31.6239773	33.85307478	0	36.44489242	18.01437346	0	"uniprot|Q6C567 Yarrowia lipolytica YALI0E20625g URC6 UMP pyrophosphorylase involved in uracile catabolism, putative"	
YALI1_B00675g	YALI0B00616g1_1	Q6CG61	12.4858731	13.33656473	14.62029375	13.45215092	0	18.28631704	12.96681272	6.156339331	6.903726486	6.900082439	0	similar to uniprot|P31209 Schizosaccharomyces pombe Polyadenylate-binding protein (Poly(A)-binding protein) (PABP)	
YALI1_E25859g	YALI0E21846g1_1	Q6C517	7.55371997	16.31451451	17.88489011	16.45591018	15.22108589	7.328136856	7.844679456	0	17.07662209	0	0	similar to uniprot|P09032 Saccharomyces cerevisiae YOR260w GCD1 translation initiation factor eIF2bgamma subunit	
YALI1_C16621g	YALI0C11880g1_1	Q6CC71	14.80665431	31.97939262	17.33780521	32.25655365	14.75548469	29.04543205	15.37698741	14.76212177	16.55426148	16.54552352	17.2568454	similar to uniprot|P46969 Saccharomyces cerevisiae YJL121c POS18 Ribulose-phosphate 3-epimerase	5.1.3.1
YALI1_B30039g	YALI0B23122g1_1	Q6CDL0	30.43614076	65.73593701	0	49.50362888	15.00022984	29.52720061	31.60850139	15.00697701	16.82884245	34.01051123	0	similar to uniprot|O13725 Schizosaccharomyces pombe Hypothetical protein C15A10.05c in chromosome I	5.1.99.6
YALI1_E02007g	YALI0E01452g1_1	Q6C7E6	90.28686953	0	0	97.27414216	89.97485137	43.3180674	46.37145294	135.8911204	0	152.3080329	0	highly similar to uniprot|P49166 Saccharomyces cerevisiae YLR185W (ohnolog of YDR500C) RPL37A ribosomal protein L37.e	
YALI1_C13817g	YALI0C09904g1_1	Q6CCF2	8.601956851	0	0	6.138968942	2.808218858	0	2.926501361	0	6.370528978	6.367166372	0	hypothetical protein conserved in the Yarrowia clade	
YALI1_F21813g	YALI0F16357g1_1	Q6C1G9	8.062133816	0	28.8170842	17.56349858	8.034272266	7.82136751	16.92982766	0	9.013695362	18.21636802	9.396248059	"uniprot|Q6C1G9 Yarrowia lipolytica YALI0F16357g CNT4 Butyrobetaine dioxygenase, putative"	
YALI1_D22237g	YALI0D17930g1_1	Q6C8Q1	19.75160252	0	11.43803197	0	19.68334388	19.16174374	20.5124086	9.738811735	22.0828545	0	11.38462147	highly similar to uniprot|P28777 Saccharomyces cerevisiae YGL148w ARO2 chorismate synthase	4.2.3.5
YALI1_D18673g	YALI0D15312g1_1	Q6C907	51.1381457	0	29.61378678	83.17492701	103.0456664	0	26.26461776	0	28.27545725	0	0	highly similar to uniprot|O74196 Colletotrichum gloeosporioides Ubiquitin-conjugating enzyme E2-16 kDa (Ubiquitin- protein ligase)	
YALI1_B15964g	YALI0B12122g1_1	W0TYP3	30.81944959	0	36.08793737	33.20455717	30.7129421	60.45688714	97.70168437	30.72675691	34.45702294	34.43883522	35.91942282	weakly similar to uniprot|Q9UTS6 Schizosaccharomyces pombe Cytoplasmic dynein light chain (TCTEX-1 protein homolog)	
YALI1_D30866g	YALI0D23815g1_1	Q6C806	23.91282653	0	9.172870126	0	31.91839401	15.36699557	8.135465058	7.8101596	0	8.753699594	9.130036918	"uniprot|Q6C806 Yarrowia lipolytica YALI0D23815g BKT1 Branched-chain keto acid dehydrogenase E1, putative"	2.3.1.-
YALI1_E26229g	YALI0E22264g1_1	Q6C501	18.59267626	0	44.02174996	40.50446824	37.46507991	18.03742748	58.94121447	0	0	0	0	weakly similar to uniprot|Q7SB06 Neurospora crassa NCU07888	
YALI1_B27399g	YALI0B20966g1_1	Q6CDV2	59.8067162	0	0	64.43513929	59.60003298	58.02065776	30.71680678	29.48856171	33.06850931	33.0510545	0	similar to uniprot|Q07549 Saccharomyces cerevisiae YDL123W SNA4 Conserved protein of unknown function	
YALI1_E20677g	YALI0E17413g1_1	Q6C5K0	4.26430531	0	4.993274865	4.594318566	8.592767224	4.136956762	13.51840533	0	9.640274005	4.765098334	4.969958501	"similar to uniprot|P34110 Saccharomyces cerevisiae YJL154c VPS35 protein-sorting protein, vacuolar"	
YALI1_C15359g	YALI0C10945g1_1	Q6CCB1	4.924234327	0	0	5.305319283	9.92255391	9.659610503	15.61046658	9.927017118	5.505434309	5.502528332	0	similar to uniprot|C4R1W5 Komagataella pastoris Vacuolar membrane protein involved in vacuolar polyphosphate accumulation	
YALI1_F16600g	YALI0F12375g1_1	Q6C1Y4	11.73658246	0	6.796582978	12.64487291	5.784289007	5.631007839	6.027923929	5.786890806	6.489426456	13.11490746	6.76484597	some similarities with uniprot|P34761 Saccharomyces cerevisiae YNL197C (ohnolog of YDL224C)	
YALI1_F00472g	YALI0F00396g1_1	Q6C3E5	11.34972141	0	0	0	11.31049844	11.0107751	11.78689794	5.596143398	25.65820603	12.68261408	13.22786252	similar to uniprot|Q10740 Saccharomyces cerevisiae YNL045w	3.3.2.6
YALI1_E01623g	YALI0E01100g1_1	Q6C7G1	7.161933857	0	8.38624388	7.716193681	14.43161923	14.04918753	7.43780225	7.140393602	8.007246154	8.003019627	8.347083866	similar to uniprot|P21304 Saccharomyces cerevisiae YLR196w PWP1 Protein with WD-40 repeats involved in rRNA processing	
YALI1_C26890g	YALI0C19580g1_1		19.48763265	0	11.28516864	10.38349805	0	18.90565703	0	29.33091211	21.78772866	44.03224956	34.28768733	some similarities with uniprot|Q8NKS0 Pyrobaculum calidifontis Esterased	
YALI1_A03422g	YALI0A03025g1_1	Q6CHZ7	23.05811133	0	0	12.28593838	22.97842588	0	36.15036539	0	25.77962558	12.74263064	0	similar to uniprot|O14241 Schizosaccharomyces pombe Probable ARP2/3 complex 34 kDa subunit (P34-ARC)	
YALI1_D04772g	YALI0D03762g1_1	Q6CAD4	0	27.78129607	15.06178386	0	12.81845762	12.47877401	40.77710615	25.93100139	14.38109989	14.373509	14.99145206	similar to uniprot|P38886 Saccharomyces cerevisiae YHR200w SUN1 26S proteasome regulatory subunit	
YALI1_F27929g	YALI0F21032g1_1	Q6C0X2	14.11538326	0	16.52836355	7.521029217	6.95666362	6.772315029	7.249679096	6.959792758	0	7.80060052	8.135962396	uniprot|Q9UUU4 Yarrowia lipolytica YALI0F21032g DHH1 ATP-dependent RNA helicase	3.6.4.13
YALI1_F00261g	YALI0F00220g1_1	Q6C3F3	13.04826718	13.93727603	23.06559493	14.0580685	19.63016822	6.260331319	6.701606895	6.433635823	0	0	0	hypothetical protein conserved in the Yarrowia clade	
YALI1_A18062g	YALI0A17875g1_1	Q6CGN3	0	0	0	0	0	0	0	20.79980667	47.16377283	31.22515504	40.8533162	"uniprot|Q6CGN3 Yarrowia lipolytica YALI0A17875g HFD4 Fatty aldehyde dehydrogenase, putative"	
YALI1_F24031g	YALI0F18084g1_1	Q6C1A0	11.13981334	48.64961424	19.69199578	12.00192002	0	5.344688411	0	0	6.159459082	0	0	similar to uniprot|Q9P3B9 Neurospora crassa B7N4.050 Related to myo-inositol transport protein ITR1	
YALI1_B12443g	YALI0B09317g1_1	Q6CF87	23.35276413	50.43726941	83.47152076	25.16002725	23.2720604	45.80988447	74.0313153	23.28252828	26.1090558	0	0	similar to uniprot|G3AFL5 Spathaspora passalidarum hypothetical protein SPAPADRAFT_58131	
YALI1_B09161g	YALI0B07095g1_1	W0TYN8	8.855900995	19.12696339	10.36978936	9.541256407	17.84503929	17.37215343	9.197018803	8.829265959	9.901149689	9.895923488	10.32136708	similar to uniprot|P38439 Saccharomyces cerevisiae YOR123c LEO1 protein	
YALI1_F29765g	YALI0F22539g1_1	Q874C0	15.30606008	33.05800854	17.92258281	16.49059129	23.0268533	14.84896229	15.89562964	0	8.463072751	17.10357868	0	uniprot|Q874C0 Yarrowia lipolytica YALI0F22539g PEX3 Peroxisomal biogenesis factor 3 (Peroxin-3)	
YALI1_F14729g	YALI0F11077g1_1	Q6C241	84.17589824	0	98.56550278	0	41.4854771	81.66208235	87.41824455	41.50413745	0	46.51822366	0	similar to uniprot|P38841 Saccharomyces cerevisiae YHR138c	
YALI1_E35963g	YALI0E30602g1_1	B5FVF9	0	0	88.56134166	40.29875288	37.27480109	73.37357769	78.54550328	75.40477553	0	41.796736	43.59365302	similar to uniprot|O14455 Saccharomyces cerevisiae YPL249C-A RPL36B (ohnolog of YMR194W) Protein component of the large (60S) ribosomal subunit	
YALI1_D02063g	YALI0D01760g1_1	Q6CAL3	11.66089042	0	13.65428289	12.56332309	11.62059209	11.31265141	36.96654711	0	26.36166283	26.34774815	0	weakly similar to uniprot|P53275 Saccharomyces cerevisiae YGR127w	
YALI1_D16932g	YALI0D13684g1_1	Q6C964	3.455723744	0	4.046468828	7.528354211	6.963438958	10.23374423	0	10.51704457	7.812321435	7.808197797	4.027573626	"some similarities with uniprot|P17121 Saccharomyces cerevisiae YDR389W SAC7 (ohnolog of YOR134W) GTPase activating protein (GAP) for Rho1p, involved in signaling to the actin cytoskeleton"	
YALI1_E20626g	YALI0E17347g1_1	Q6C5K3	21.00264166	0	12.16250108	11.19073274	20.93005962	0	10.78698392	10.35565458	23.48155192	11.60671407	12.10570763	some similarities with uniprot|P38992 Saccharomyces cerevisiae YDR297w SUR2 required for the hydroxylation of C-4 of the sphingoid moiety of ceramide	
YALI1_E27649g	YALI0E23474g1_1	F2Z6D5	14.36697053	0	16.82295886	0	7.080656568	13.93791756	14.92036758	14.32376038	0	0	0	uniprot|O74129 Yarrowia lipolytica YALI0E23474g ALK3 n-alkane inducible cytochrome P455	
YALI1_D17983g	YALI0D14762g1_1	Q6C928	26.6399019	0	10.21896596	19.01213098	8.696936776	0	9.063252758	8.700848696	9.757142412	9.751992224	20.56659777	"similar to uniprot|P22007 Saccharomyces cerevisiae YDL090c RAM1 protein farnesyltransferase, beta subunit"	
YALI1_B21855g	YALI0B16808g1_1	Q6CEC2	9.998360745	0	5.789989434	0	9.963807879	4.797039336	5.135171008	4.929835586	5.52832368	0	5.762952769	uniprot|Q6CEC2 Yarrowia lipolytica YALI0B16808g REG1 REG1 regulatory subunit for protein phosphatase	
YALI1_E00437g	YALI0E00154g1_1	Q6C7K1	4.564900148	0	10.80828225	4.918176344	4.549124523	8.954723615	9.585920372	4.551170739	5.103688456	5.100994537	5.320295486	"similar to uniprot|P38903 Saccharomyces cerevisiae YOR014w RTS1 potential regulatory subunit of protein phosphatase 2A, possible transmembrane segment"	
YALI1_A10934g	YALI0A10879g1_1	Q6CHA1	0	0	54.25221607	75.35772047	0	0	48.11656572	22.84461976	51.80040727	25.60446251	53.99888245	"similar to uniprot|P52286 Saccharomyces cerevisiae YDR328c SKP1 kinetochore protein complex CBF3, subunit D singleton"	
YALI1_E19508g	YALI0E16324g1_1	Q6C5P6	6.847516211	0	8.018077529	7.377443353	3.374748389	3.285319009	7.111273645	3.376266365	3.786149248	7.651677288	0	similar to uniprot|P46970 Saccharomyces cerevisiae YJR132w NMD5 NAM7P interacting protein	
YALI1_E35023g	YALI0E29601g1_1		54.12920488	57.81715376	63.38242188	28.84139409	26.67718357	52.51269875	84.86343511	0	29.92928268	0	0	similar to uniprot|P53152 Saccharomyces cerevisiae YGL087c MMS2 part of the error-free postreplication repair pathway singleton	
YALI1_F32363g	YALI0F25047g1_1	Q6C0G0	11.15701096	0	13.06426682	0	11.11845397	10.82381972	11.58676453	0	38.07707543	12.46727203	26.29302437	highly similar to uniprot|P38689 Saccharomyces cerevisiae YHL011c PRS3 ribose-phosphate pyrophosphokinase	
YALI1_F37234g	YALI0F29667g1_1	Q6BZZ2	0	0	45.17449765	20.55610138	0	18.50975316	19.81446078	58.06609682	43.13293624	21.3202117	22.23680603	"similar to uniprot|Q12305 Saccharomyces cerevisiae YOR285W RDL1 Thiosulfate sulfurtransferase, mitochondrial"	
YALI1_A09064g	YALI0A09383g1_1	F2Z6D9	21.35075591	0	0	30.81056377	50.31563899	0	14.68767112	0	0	0	0	weakly similar to uniprot|Q9P6J0 Saccharomyces cerevisiae YGR260w TNA1 related to allantoate transport protein	
YALI1_D22864g	YALI0D18293g1_1	Q6C8N3	31.08035502	0	73.58873989	33.48565399	30.97294588	30.15217615	32.27752994	30.98687765	34.74872265	34.73038096	36.22350264	weakly similar to uniprot|Q06597 Saccharomyces cerevisiae YPR200c ARR2 arsenate reductase	
YALI1_F15708g	YALI0F11869g1_1	Q6C206	0	0	15.09753185	9.201676247	0	4.097685397	0	0	4.722356776	4.719864138	4.922779604	similar to uniprot|P36123 Saccharomyces cerevisiae YKR028W (ohnolog of YJL098W) SAP190 Protein that forms a complex with the Sit4p protein phosphatase	
YALI1_B15482g	YALI0B11682g1_1	Q6CEZ3	0	0	9.504263869	0	8.088683564	7.874336932	17.04448321	8.092321889	18.34942205	9.069949714	9.4598832	highly similar to uniprot|Q872K3 Neurospora crassa 64C2.100 Probable clathrin assembly protein AP47	
YALI1_A21565g	YALI0A20526g1_1	Q6CGC1	0	0	14.29963783	13.15711499	0	36.16457765	12.68242135	37.16572022	13.65339735	13.64619057	28.7793208	some similarities with uniprot|P36534 Saccharomyces cerevisiae YPL173W MRPL40 Mitochondrial ribosomal protein of the large subunit	
YALI1_B16477g	YALI0B12518g1_1	Q6CEV8	10.88802055	23.51593255	12.74929336	11.73064107	0	10.56286241	22.8639608	10.85527371	12.17311727	12.16669184	12.68975985	uniprot|Q6CEV8 Yarrowia lipolytica YALI0B12518g MNN9 required for complex N-glycosylation	
YALI1_A05459g	YALI0A05379g1_1	Q6CHS7	12.29501117	0	9.536553995	0	16.41115116	7.901089485	12.76859904	0	0	0	0	similar to uniprot|P37254 Saccharomyces cerevisiae YNR033w ABZ1 para-aminobenzoate synthase	
YALI1_F06956g	YALI0F04554g1_1	Q6C2W6	9.102109715	0	43.57683404	40.09510054	9.070654161	8.830285731	28.85487776	0	0	0	10.60831818	some similarities with uniprot|P54858 Saccharomyces cerevisiae YDR068w DOS1 involved in genome stability	
YALI1_B14194g	YALI0B10538g1_1	Q6CF37	15.28458518	0	11.85539971	0	0	0	10.51461416	10.09417582	11.31962116	11.31364624	17.81386381	similar to uniprot|P53946 Saccharomyces cerevisiae YNL059c ARP5Actin-related protein	
YALI1_C25979g	YALI0C18689g1_1	P36966	7.119308069	0	4.122747673	7.670269097	7.094704786	6.906698164	7.393534572	7.097896015	3.936429219	3.934351423	4.103496283	"uniprot|P36966 Yarrowia lipolytica YALI0C18689g PEX6/PAY4 Peroxisomal biogenesis factor 6 (Peroxin-6), ATPase of the AAA family"	
YALI1_F17949g	YALI0F13409g1_1	Q6C1U0	14.5396974	0	8.419849663	7.747114405	7.165783749	6.975893565	7.467607389	7.16900695	24.54047021	32.8524042	8.380532725	"similar to uniprot|P11914 Saccharomyces cerevisiae YHR024c MAS2 processing peptidase, catalytic 53kDa (alpha) subunit, mitochondrial"	
YALI1_F26519g	YALI0F19888g1_1	Q6C121	4.877112028	0	5.71083896	5.254550205	4.860257445	9.567173177	5.064972051	0	5.452750236	11.01982051	11.49358246	hypothetical protein conserved in the Yarrowia clade	
YALI1_D11354g	YALI0D08866g1_1	Q6C9R9	10.12462668	21.86715547	23.97200801	0	0	19.86094563	10.51461416	10.09417582	22.88864617	11.31364624	23.86006943	weakly similar to uniprot|P47008 Saccharomyces cerevisiae YJL145w	
