NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	OsmoticStress_A	OsmoticStress_B	OsmoticStress_C	Protein_name	ec_number
KMXK_0G01960	W0TI51	KLMA_80185	9.06177642	28.21498236	17.05334471	334.7259131	304.3701751	334.9351275	106.6598076	62.16425128	15.97719719	73.29541801	51.90483888	22.97262377	 Glucan 1 - BGL2	
KMXK_0F05610	W0TD95	KLMA_60019	9.201311538	7.070216964	1.822095875	0.145447816	NA	NA	8.558338893	2.845921072	0.396504813	9.055236548	5.89241517	4.273845703	 Uncharacterized protein YKR043C - SHB17	
KMXK_0B06430	W0T644	KLMA_20629	0.180952328	1.480398916	NA	NA	1.007514181	NA	11.41214054	8.499189676	NA	0.640154663	0.317735408	NA	" 6,7-dimethyl-8-ribityllumazine synthase - RIB4"	2.5.1.78
KMXK_0E04110	W0TE07	KLMA_50407	0.441495089	2.033501867	NA	1.617000712	0.514047229	NA	2.387884709	1.560343046	NA	NA	0.066027402	0.639764765	 UPF0662 protein YPL260W - KLMA_50407	
KMXK_0D06070	W0TAD4	KLMA_40578	8.062674386	3.134050412	0.885077612	0.891593785	0.955553951	NA	0.698380434	1.986102714	0.77275292	4.961120744	5.402744755	0.937844308	 54S ribosomal protein YmL6 - YML6	
KMXK_0C02140	W0T7B4	KLMA_30212	NA	NA	4.643242291	NA	0.450909963	0.509197277	NA	0.938490509	NA	NA	6.722322838	0.880580883	 Transcription initiation factor IIF subunit alpha - TFG1	
KMXK_0H00440	W0TID5	KLMA_70046	37.34175823	34.81693726	53.66996816	42.95506816	78.75439418	70.73587336	10.21724454	23.30820004	19.86757455	22.36478927	33.93823097	30.6904885	" Elongation factor G, mitochondrial - MEF1"	
KMXK_0E02960	W0TC11	KLMA_50291	0.312181379	0.045415756	0.022715787	NA	NA	NA	0.126802106	0.248717818	0.059458402	0.02603012	0.452418509	0.265043146	 rRNA biogenesis protein RRP5 - RRP5	
KMXK_0A07800	W0T6G9	KLMA_10072	601.6073193	1406.779355	NA	182.8446881	NA	NA	913.9492118	794.5718346	16.03152897	218.8579156	4.498305866	NA	 Ubiquitin-like protein SMT3 - SMT3	
KMXK_0D00590	W0T9I4	KLMA_40046	NA	13.60577211	12.61102917	0.409613099	10.68541039	NA	10.61282408	13.49192661	NA	14.23993297	14.57134966	9.017787549	 Nicotinamide-nucleotide adenylyltransferase 1 - NMA1	
KMXK_0F02820	W0TES6	KLMA_60292	NA	3.688149479	NA	5.631468007	8.863484077	NA	6.946386956	10.11436701	NA	2.751467601	0.068097482	3.532953016	 Ran GTPase-activating protein 1 - RNA1	
KMXK_0G02360	W0TK50	KLMA_80228	3.018536175	1.858301929	NA	NA	NA	NA	NA	0.181873125	NA	0.161312303	0.146105405	NA	 Uncharacterized protein - RAS2	
KMXK_0G02220	W0THH7	KLMA_80212	0.409518211	3.769868447	0.149532144	NA	NA	NA	3.521507135	1.965274113	NA	NA	0.201287196	0.225611678	 Vacuolar protein sorting-associated protein 21 - VPS21	
KMXK_0F02490	W0THK9	KLMA_60323	NA	NA	NA	NA	NA	NA	NA	1.285846494	NA	NA	8.166990782	4.697627663	 Uncharacterized transporter YHL008C - KLMA_60323	
KMXK_0C00800	W0TBB0	KLMA_30074	0.391551075	0.046293607	NA	NA	NA	NA	NA	0.312054396	NA	0.041647558	NA	NA	 Chromatin structure-remodeling complex subunit RSC2 - RSC2	
KMXK_0C07340	W0TAG2	KLMA_30728	NA	NA	NA	128.0761235	NA	NA	NA	NA	NA	33.91056764	NA	NA	 Lactose permease - LAC12	
KMXK_0H03080	W0TH59	KLMA_70308	0.644210797	0.708071828	NA	NA	NA	NA	0.137911892	0.369417752	NA	NA	0.816306857	0.435786212	 37S ribosomal protein S5 - MRPS5	
KMXK_0D06340	W0TAF8	KLMA_40603	0.064374471	0.178548051	0.088136944	0.35478838	NA	NA	0.100225859	0.467235632	NA	0.170820842	0.382892702	0.129425772	 Mitochondrial presequence protease - CYM1	
KMXK_0E05840	W0TC71	KLMA_50588	NA	0.045071383	1.987094786	4.282189543	4.043059296	6.830686352	0.061932023	0.26043447	NA	0.035441567	4.067802432	1.552731254	 ADP-ribosylation factor GTPase-activating protein GCS1 - GCS1	
KMXK_0B04420	W0T5J9	KLMA_20429	0.171694531	0.436718163	0.944161948	0.713404454	0.400997921	0.294172613	0.404505678	0.451205141	0.136142402	0.952491231	0.969147881	0.083097878	 Ubiquitin carboxyl-terminal hydrolase 3 - UBP3	
KMXK_0E00420	W0TB79	KLMA_50036	NA	2.526878376	NA	1.004450932	NA	NA	NA	3.803145953	NA	NA	NA	NA	 Isopentenyl-diphosphate Delta-isomerase - IDI1	
KMXK_0E05640	W0TC48	KLMA_50568	NA	0.095079972	0.066783395	NA	NA	NA	0.072834859	0.656047928	NA	0.065746308	NA	0.046501944	 Protein SLY1 - SLY1	
KMXK_0A02240	W0T3Q6	KLMA_10615	23.3409017	8.067119628	10.96962446	5.343167347	21.91311098	NA	2.278012503	10.2433819	4.327516298	15.73599441	10.67852805	11.54621124	 54S ribosomal protein L23 - rplM	
KMXK_0C03710	W0TA31	KLMA_30376	8.005539216	12.41722595	2.890421196	2.581785999	1.001901601	NA	6.468102321	18.94664144	5.367504716	17.96412623	2.967249289	2.309005979	 UPF0160 protein YER156C - KLMA_30376	
KMXK_0B07300	W0T6C1	KLMA_20714	0.34776159	0.253705595	NA	0.329409654	NA	NA	0.900642453	0.933453871	NA	3.488900218	1.300195889	2.294854287	 Signal recognition particle 54 kDa protein - SRP54	
KMXK_0A07130	W0T3Z0	KLMA_10141	0.16053333	NA	NA	NA	NA	NA	0.642401565	NA	NA	NA	0.034282609	NA	 ANTH_AP180_CALM - SLA2	
KMXK_0A07230	W0T3Y1	KLMA_10131	0.442283076	0.678527305	16.42822139	3.156986991	0.768686422	0.934448744	0.523824432	7.510091994	NA	11.50325107	8.233317345	23.61438467	 Protein NRD1 - NRD1	
KMXK_0A00130	W0T8P2	KLMA_10832	0.720413828	1.460634129	NA	14.27261441	3.715331579	2.90722417	2.146769012	8.893245214	NA	0.272461012	NA	NA	 Dihydroorotate dehydrogenase (fumarate) - URA1	1.3.98.1
KMXK_0F03720	W0THA2	KLMA_60198	18.23811913	48.71617965	7.523197493	2.116148106	NA	NA	36.61018298	64.69699573	8.103176612	4.836851006	16.77305892	6.535837324	 Protein transport protein SSS1 - KLMA_60198	
KMXK_0H00890	W0TF10	KLMA_70092	NA	0.642360356	NA	NA	NA	NA	0.095341554	0.938078134	NA	0.356478685	0.795542947	NA	 Proteasome component C5 - PRE7	
KMXK_0G04030	W0TH53	KLMA_80399	0.205784153	1.224642292	0.211458151	1.683572913	2.129717991	0.380852664	0.213892682	1.9321932	NA	0.463010894	1.247190981	0.825004552	 Pre-rRNA-processing protein ESF1 - ESF1	
KMXK_0A02510	W0T474	KLMA_10588	NA	3.114727153	2.42607594	NA	2.258308168	NA	0.827074368	3.50552923	NA	NA	NA	4.63592086	 Signal recognition particle SEC65 subunit - SEC65	
KMXK_0A07790	W0T2Q5	KLMA_10073	NA	0.009447744	0.016119924	0.150236489	NA	NA	0.134555531	0.015230052	NA	0.01313499	0.021577586	NA	 Serine/threonine-protein kinase GIN4 - GIN4	
KMXK_0D03480	W0TC43	KLMA_40327	19.32964971	15.18166587	NA	2.47191822	5.439179866	NA	NA	4.55260902	NA	12.22033043	NA	NA	 37S ribosomal protein S16 - KLMA_40327	
KMXK_0E03960	W0TG08	KLMA_50390	0.392087277	0.100687749	NA	NA	NA	NA	0.362782042	0.151558326	NA	NA	NA	NA	 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit WBP1 - WBP1	2.4.99.18
KMXK_0D00360	W0TB56	KLMA_40022	0.123488852	0.540155681	2.327912392	0.537616975	0.569093863	0.979201105	0.555929679	0.649431491	NA	0.978126304	0.851326818	3.493764166	 General negative regulator of transcription subunit 1 - CDC39	
KMXK_0C01420	W0T9G6	KLMA_30141	17.18736207	18.55319875	1.774078544	5.78867665	2.142238456	NA	7.262751345	9.924064009	2.240835364	7.612302966	10.47773719	3.70249916	 Endosomal protein P24B - EMP24	
KMXK_0B08080	W0T867	KLMA_20795	NA	0.031030373	0.322578411	NA	1.111203911	NA	NA	0.02315927	NA	NA	NA	0.217325986	 Mitochondrial 2-oxodicarboxylate carrier 2 - ODC2	
KMXK_0A02520	W0T7Y5	KLMA_10587	1.110277907	19.50733911	NA	0.775885382	0.896976001	NA	24.85337628	18.66247055	1.353858331	NA	NA	NA	 Orotate phosphoribosyltransferase - URA5	
KMXK_0F02830	W0TD63	KLMA_60291	2.031900525	8.382580276	0.33389516	NA	NA	NA	0.32464553	2.416075137	NA	0.422028748	3.392065631	NA	 Multiprotein-bridging factor 1 - MBF1	
KMXK_0C07140	W0TB17	KLMA_30706	0.160226955	1.835716904	1.049268639	NA	0.422358066	0.657713461	0.533293674	0.701023935	0.52709107	NA	1.959966536	1.628002683	 RNA polymerase-associated protein RTF1 - RTF1	
KMXK_0D03340	W0T9P7	KLMA_40313	2.471296401	0.190204095	0.290704959	0.509055402	NA	NA	0.403625099	1.227493874	NA	1.314222883	NA	NA	 Superoxide dismutase 1 copper chaperone - CCS1	
KMXK_0C06460	W0T8J4	KLMA_30647	9.567693941	11.11242841	NA	0.730136478	2.0492785	NA	1.490782094	16.09194238	NA	10.52084433	6.58714676	0.135056593	 37S ribosomal protein PET123 - PET123	
KMXK_0H00760	W0TE62	KLMA_70079	0.367400789	3.219027461	4.253241335	0.683081912	0.563370382	NA	2.37096332	3.2048128	0.269688706	4.821659143	2.717972919	0.285608448	 Phosphatidylinositol transfer protein CSR1 - CSR1	
KMXK_0C06570	W0TA95	KLMA_30658	8.421096491	1.507148796	5.837162629	5.173199697	2.364173369	NA	0.964490876	3.528325789	NA	20.78815374	9.236826517	4.630727623	 54S ribosomal protein RML2 - RML2	
KMXK_0D00470	W0TB63	KLMA_40032	NA	0.143388134	NA	8.775134814	21.15808276	4.722419814	NA	0.224738729	NA	0.179671014	15.78138993	NA	 Bud site selection protein 6 - BUD6	
KMXK_0A00610	W0T6I7	KLMA_10779	3.805308155	1.854336411	1.616756056	0.608766275	1.188934359	0.440289153	2.146292178	0.898322734	0.460832567	1.273202129	2.265727376	1.530099021	 Uncharacterized protein - SEC16	
KMXK_0B02080	W0T4V3	KLMA_20194	0.72999644	0.989173949	1.019373384	8.220761675	2.01948579	2.962443332	1.165542536	1.427883756	19.7005843	NA	NA	0.307691039	 UPF0613 protein PB24D3.06c - KLMA_20194	
KMXK_0B04760	W0T7A3	KLMA_20465	0.624282081	0.351611821	2.727627891	3.36888069	NA	1.258739682	0.835590648	NA	1.584792748	0.887347447	NA	2.337763943	 Chitin biosynthesis protein CHS5 - CHS5	
KMXK_0C06250	W0TAV1	KLMA_30626	0.384108981	0.203327631	0.525057044	NA	NA	NA	0.131293012	NA	0.209654194	0.151318144	1.205250141	0.26346545	 Oxysterol-binding protein homolog 7 - OSH7	
KMXK_0H02960	W0TJ10	KLMA_70296	NA	12.05165733	NA	NA	NA	NA	2.432991055	NA	NA	2.173951058	NA	0.222769208	 Transcription factor IWS1 - IWS1	
KMXK_0H03340	W0TEV9	KLMA_70334	0.970825314	0.753607711	0.807977142	6.026273025	1.321513703	NA	1.110751398	1.066691555	3.880893989	0.450503626	NA	NA	 Proliferating cell nuclear antigen - POL30	
KMXK_0B07860	W0T8T7	KLMA_20773	0.117113575	NA	NA	0.235556273	NA	NA	0.269896463	0.048210037	NA	0.091977687	0.317576724	NA	 Ino eighty subunit 1 - IES1	
KMXK_0B06340	W0T7P7	KLMA_20620	3.76305983	1.263819299	NA	3.52152236	0.761798441	NA	5.677277138	3.044453883	NA	1.70380347	1.943457063	2.033386869	 Alkylphosphocholine resistance protein LEM3 - LEM3	
KMXK_0H04440	W0TGX0	KLMA_70445	56.83823071	109.3993821	137.7836063	89.34207337	63.43657554	72.02815119	50.54017019	91.63892729	30.426472	178.9254527	179.6555101	176.1077261	 60S ribosomal subunit assembly/export protein LOC1 - LOC1	
KMXK_0H03560	W0TEY9	KLMA_70359	NA	0.532825581	0.282112276	NA	0.102871609	NA	0.116487841	0.430342839	0.26071123	0.442076049	0.390365274	NA	 C-1-tetrahydrofolate synthase - MIS1	
KMXK_0E04690	W0TE72	KLMA_50467	NA	0.262917327	6.032489632	1.002058608	NA	NA	NA	0.261973927	2.405203819	0.376328221	0.270299918	3.236274862	 Riboflavin synthase alpha chain - RIB5	
KMXK_0A04200	W0T3R1	KLMA_10418	228.4535751	283.4758051	329.2063848	173.1320484	178.0077738	204.8988318	203.601808	484.527143	399.0903771	316.3566333	540.6681084	261.7797083	 Ribosome biogenesis protein RPF2 - RPF2	
KMXK_0C03650	W0TA26	KLMA_30371	0.200739883	NA	0.280980375	1.870018539	NA	0.810383452	2.451304345	0.332601679	0.312546859	4.594499377	0.4436689	0.285434525	 Calcium/calmodulin-dependent protein kinase II - CMK2	
KMXK_0H03420	W0TH96	KLMA_70343	3.071372078	30.97590832	1.613875941	35.07435421	4.438358285	1.855004709	31.3945794	8.674336336	6.243587671	2.498960952	2.052669836	8.124647016	 UPF0001 protein YBL036C - KLMA_70343	
KMXK_0B00990	W0T561	KLMA_20087	0.820670504	0.379095383	NA	0.894406065	NA	NA	1.254955609	1.271467705	NA	1.560758516	0.027097468	NA	 Mitochondrial-processing peptidase subunit alpha - MAS2	
KMXK_0H04080	W0TGQ6	KLMA_70410	0.553448373	2.477547721	2.004140715	NA	0.51918346	NA	2.176943292	3.811379933	NA	0.313887556	4.522576035	0.183582083	 Casein kinase I homolog 3 - YCK3	
KMXK_0B01490	W0T699	KLMA_20135	2.610081558	1.777568636	0.726681415	NA	0.104445328	0.54140033	2.654040743	1.275779876	1.756755655	0.067656681	NA	NA	 Serine/threonine-protein kinase srk1 - RCK2	
KMXK_0B01620	W0T4R4	KLMA_20149	NA	0.253480292	3.176570596	3.093792108	0.691101268	NA	0.364995248	0.273889929	0.645483403	0.451149931	4.987014357	NA	 Chromatin structure-remodeling complex subunit RSC7 - NPL6	
KMXK_0G02290	W0TFW7	KLMA_80221	24.52628795	24.16467018	5.85310536	1.10617046	NA	NA	5.905173435	9.730002965	NA	10.65963148	11.24289238	2.012384354	 Ribose-5-phosphate isomerase - RKI1	
KMXK_0F05320	W0TCJ2	KLMA_60046	0.350305771	NA	4.210452437	NA	1.021180343	NA	NA	0.628604302	1.387930098	NA	1.449409945	NA	 Uncharacterized protein YGR237C - KLMA_60046	
KMXK_0B00760	W0T6T4	KLMA_20063	0.087167242	0.200423499	NA	NA	NA	NA	0.135868894	NA	NA	0.124016268	0.0947957	NA	 Uncharacterized protein RSN1 - RSN1	
KMXK_0C01390	W0T8R6	KLMA_30138	0.040364016	0.946538653	1.513468586	0.273678326	NA	0.350875849	0.742183961	0.054432627	0.209242555	4.835397422	1.249652302	0.122831488	 DNA helicase - MCM2	3.6.4.12
KMXK_0F03440	W0TFC4	KLMA_60230	NA	NA	NA	NA	NA	NA	0.168700741	0.13356631	NA	1.228703935	1.227653584	0.248405046	 Transcription factor tau 55 kDa subunit - TFC7	
KMXK_0F01280	W0TED6	KLMA_60434	8.894758455	3.726952753	0.729871728	NA	NA	NA	4.991413826	1.131173731	1.628575183	0.610862492	1.197061549	NA	 Pyrroline-5-carboxylate reductase - PRO3	1.5.1.2
KMXK_0C01820	W0T7T5	KLMA_30180	520.3291205	589.3345405	152.2851355	617.6352456	728.1269135	390.6675794	596.4180264	227.235042	238.8242668	556.2346509	81.1692511	128.0886254	 Clathrin light chain - CLC1	
KMXK_0B00250	W0T5Z1	KLMA_20015	NA	0.263382794	NA	2.091927329	0.239582904	NA	2.680536808	1.845539778	1.022587776	3.871560405	NA	NA	 Ubiquitin carboxyl-terminal hydrolase - YUH1	3.4.19.12
KMXK_0B00450	W0T6R0	KLMA_20033	3.673705334	0.386526602	0.121940918	0.326569848	NA	NA	0.183943255	0.173845734	NA	0.266676877	1.163326405	0.150444333	 Cytochrome c oxidase assembly protein COX15 - COX15	
KMXK_0C04470	W0TCB1	KLMA_30449	1.330214705	17.13106592	NA	2.974856957	1.045793487	NA	10.1240773	21.40633892	1.491464919	2.284208176	5.110928797	15.10349822	 Sulfurtransferase - TUM1	
KMXK_0C04100	W0T9H7	KLMA_30413	0.043523495	NA	NA	NA	NA	NA	0.02947342	0.012442032	NA	NA	0.024947314	0.02578967	 Serine/threonine-protein kinase GCN2 - GCN2	
KMXK_0C02940	W0T958	KLMA_30298	4.756357031	2.717638307	NA	22.90882023	NA	NA	12.24814369	1.248242255	8.424248906	9.996285464	NA	NA	 Ubiquitin-conjugating enzyme E2 13 - UBC13	
KMXK_0E05410			NA	0.454671373	NA	2.604247905	NA	NA	NA	NA	NA	NA	NA	0.333644634	No description in DMKU3-1042- NA	
KMXK_0F04380	W0TF44	KLMA_60130	4.48275214	NA	18.83973317	74.96561211	80.56213957	66.01951303	50.15102124	113.287773	64.14309494	14.45793146	NA	NA	' N-(5''-phosphoribosyl)anthranilate isomerase - TRP1'	
KMXK_0G02490	W0TK60	KLMA_80238	11.22114447	17.70611467	2.175800356	0.708403088	1.044750669	NA	6.747703495	4.348214068	1.242639971	0.814643699	1.851679212	0.4716659	 Cytochrome c heme lyase - CYC3	4.4.1.17
KMXK_0E03570	W0TDW5	KLMA_50352	1.370183096	2.157483989	3.181021162	4.821968097	9.190815573	NA	0.824386748	2.167286805	1.619799978	1.978562359	1.581123491	2.315921088	 Protein phosphatase 2C homolog 7 - PTC7	
KMXK_0E04610	W0TDH2	KLMA_50459	8.235945064	6.939405518	5.504737083	25.3918062	3.05945999	NA	7.413222944	2.168075463	NA	24.93493115	0.883519679	NA	' Deoxyuridine 5''-triphosphate nucleotidohydrolase - DUT1'	
KMXK_0C04780	W0T8N2	KLMA_30480	4.555378536	23.72595872	26.32600802	5.015799132	3.940247526	2.313233482	3.312795392	23.13192227	4.636352239	26.88279829	19.16701899	3.384130858	" Dihydroorotate dehydrogenase (quinone), mitochondrial - URA9"	1.3.5.2
KMXK_0H01210	W0TF40	KLMA_70122	NA	2.329976816	0.299969436	0.710377642	1.757300202	0.898828109	0.057611983	4.367781648	NA	NA	0.598536938	0.384685811	 V-type proton ATPase subunit H - VMA13	
KMXK_0H02780	W0TEQ1	KLMA_70279	5.807922515	21.99575527	11.19909117	6.787146572	38.84824848	NA	10.07211496	50.92523272	4.967606066	5.465809312	19.99075724	16.84216433	 Vacuolar protein sorting-associated protein 4 - VPS4	
KMXK_0C05150	W0T8V7	KLMA_30520	3.897638058	4.174577317	1.19029222	7.777878926	0.682230594	0.842700743	0.622139711	0.491406178	NA	7.251839183	8.470932409	2.429142601	 54S ribosomal protein L7 - rplE	
KMXK_0G02120	W0THH0	KLMA_80202	0.125867368	0.070826613	0.346236569	0.050856954	2.828367456	3.455849434	0.127913279	0.096533773	1.597626805	0.194442643	0.982213772	NA	 Mitochondrial escape protein 2 - YME2	
KMXK_0F04580	W0TCQ4	KLMA_60116	NA	1.495333478	NA	18.6750598	4.688341562	NA	35.54724807	2.518512167	NA	NA	NA	NA	 Ran-specific GTPase-activating protein 1 - YRB1	
KMXK_0E03870	W0TDY7	KLMA_50382	0.71993459	3.694179254	0.715529237	1.248867581	1.072869474	NA	1.44208916	3.050046632	2.641072005	1.188225592	0.776394269	1.214364304	 Protein FMP52 - FMP52	
KMXK_0F01840	W0TE87	KLMA_60389	0.068693591	0.184397147	NA	0.308732203	NA	NA	1.299325249	0.288604144	NA	0.513420906	NA	NA	 Styryl dye vacuolar localization protein 3 - SVL3	
KMXK_0D00580	W0TD75	KLMA_40045	NA	6.032136819	NA	NA	NA	NA	2.646379584	NA	NA	NA	12.57424397	NA	 ATPase-stabilizing factor 15 kDa protein - STF2	
KMXK_0F01080	W0TG07	KLMA_60455	1.276548993	0.102324121	0.203155191	NA	NA	NA	3.026547138	1.112007977	0.37151365	0.208138066	0.572670614	0.098592776	 Phospholipid:diacylglycerol acyltransferase - LRO1	
KMXK_0G02130	W0TK27	KLMA_80203	0.345063657	0.050754813	NA	NA	NA	NA	0.457921175	NA	NA	0.108666987	0.080288966	0.078418978	 Protein MKT1 - MKT1	
KMXK_0A01620	W0T4J7	KLMA_10678	NA	1.364848138	4.340007969	10.06326164	8.110086643	8.393292912	11.60389967	4.539941746	6.745169253	18.20209469	1.381738923	3.285252789	 Bile pigment transporter 1 - BPT1	
KMXK_0G02300			NA	1.069395075	0.051917702	0.070525027	NA	NA	0.159072757	0.062100067	NA	NA	0.10381703	0.220114448	No description in DMKU3-1042- NA	
KMXK_0E05470	W0TGF8	KLMA_50550	NA	NA	59.12231946	NA	7.72554941	NA	NA	NA	2.5375416	NA	14.00131934	NA	 Succinate dehydrogenase [ubiquinone] cytochrome b small subunit - SDH4	
KMXK_0A00310	W0T8M3	KLMA_10812	0.292395978	1.118658822	1.034602031	3.09319439	0.576131169	NA	2.043134289	1.856654805	NA	0.469838844	2.048175204	0.268164595	 Nuclear protein localization protein 4 - NPL4	
KMXK_0D03030			41.23131101	32.17002864	28.82617525	60.38916839	77.95094299	52.6769314	29.50254495	38.87157492	37.6412816	55.95116585	44.09482047	28.89831852	No description in DMKU3-1042- NA	
KMXK_0A08190	W0T261	KLMA_10030	0.917005557	3.998645836	1.179334871	1.000132254	1.031709903	NA	4.873290809	0.958863752	NA	1.483743117	NA	NA	 CMAS - KLMA_10030	
KMXK_0G02750	W0TGR7	KLMA_80264	84.5979789	115.5170121	199.0087425	11.52004035	19.68345594	19.03974477	73.83385829	116.3094686	27.01798794	129.8366827	77.48749864	165.4667252	 Actin-like protein ARP9 - ARP9	
KMXK_0D03880	W0TBK2	KLMA_40364	4.080873751	NA	NA	NA	49.30925136	28.62783504	0.789732735	NA	NA	NA	36.51224439	NA	 Uncharacterized oxidoreductase YIR035C - KLMA_40364	
KMXK_0H03160	W0TGG5	KLMA_70315	NA	0.36130671	NA	NA	9.719087163	NA	NA	1.549226645	NA	0.500133506	1.049231931	0.886167642	 Proteasome component C11 - PRE1	
KMXK_0E04990	W0TGA0	KLMA_50495	0.024152195	0.076685822	NA	NA	NA	NA	0.011295324	0.036122942	NA	0.044104753	0.028876544	0.012346288	 Nuclear migration protein NUM1 - NUM1	
KMXK_0C01460	W0T7Q3	KLMA_30145	0.026004419	0.076000767	NA	0.015862528	NA	NA	0.091575455	0.111793076	NA	0.036101107	0.151727018	0.045508903	 Translational activator GCN1 - GCN1	
KMXK_0F03290	W0TFD6	KLMA_60245	NA	NA	NA	NA	NA	0.689779871	NA	0.009373004	NA	NA	0.861751334	0.317046771	 mRNA-decapping enzyme subunit 2 - DCP2	
KMXK_0E00950	W0TBD0	KLMA_50086	11.84966864	21.22505685	NA	NA	NA	NA	1.892402959	NA	NA	0.887727281	22.32260916	0.414982336	 54S ribosomal protein L27 - MRPL27	
KMXK_0C01290	W0T7N7	KLMA_30125	0.161911185	1.079430655	0.830547355	NA	NA	NA	NA	0.654342552	0.174413874	1.355235107	1.638265253	NA	 Vacuolar transporter chaperone 2 - VTC2	
KMXK_0H02380	W0TFC9	KLMA_70237	NA	0.137960584	NA	0.540597277	NA	NA	0.160601468	1.689884546	1.950603066	1.02607677	0.786822211	0.139129334	 DNA-directed RNA polymerase III subunit RPC4 - RPC53	
KMXK_0G03290	W0TIH0	KLMA_80320	NA	11.24707015	5.080734444	NA	NA	NA	9.961753905	9.916136813	2.815809054	3.869937181	6.04916008	3.846846751	 Uncharacterized protein - KLMA_80320	
KMXK_0D00900	W0T9K6	KLMA_40076	NA	NA	NA	0.227658456	NA	NA	0.91396294	NA	NA	NA	NA	NA	 Nuclear cap-binding protein complex subunit 1 - CBC1	
KMXK_0B03600	W0T6Z3	KLMA_20345	NA	NA	NA	1.843392514	17.73516377	18.36495296	NA	12.95699249	NA	NA	NA	18.39873816	 Protein FUN14 - KLMA_20345	
KMXK_0D02890	W0TDV3	KLMA_40265	2.79310092	2.219209118	0.271944317	NA	NA	NA	0.166569378	0.299284059	NA	1.520640091	0.3246862	0.501472391	 37S ribosomal protein MRP1 - MRP1	
KMXK_0D03520	W0TAE0	KLMA_40331	NA	0.014657123	NA	0.175756905	NA	NA	0.037340677	0.028063963	NA	0.460314581	0.099364169	NA	 Uncharacterized protein YPL009C - TAE2	
KMXK_0F05380	W0TCI8	KLMA_60041	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.590132309	0.730661262	0.970188606	 Mitochondrial RNA-splicing protein MRS4 - MRS4	
KMXK_0C05660			0.625778604	0.40226147	NA	1.776978419	NA	NA	1.08290551	0.660832243	NA	1.414229698	0.338723918	0.176975154	No description in DMKU3-1042- NA	
KMXK_0G01990	W0TK14	KLMA_80188	NA	0.083480736	0.080391661	0.731357257	0.180382593	NA	0.178574867	1.013469442	NA	0.097097239	0.083529379	0.052577054	 Oligomycin resistance ATP-dependent permease YOR1 - YOR1	
KMXK_0E05620	W0TCR7	KLMA_50566	1.57118619	6.37400223	0.889226176	5.764334868	NA	NA	0.723931648	1.04288393	NA	6.300158028	3.907112447	2.703393991	 Methionine aminopeptidase - MAP1	3.4.11.18
KMXK_0H01400	W0TF56	KLMA_70142	NA	0.862350841	0.245941009	0.208636708	NA	NA	0.146269499	0.243742799	0.417805256	1.187279457	0.362722548	0.246855137	 Protein YME1 - YME1	
KMXK_0B02670	W0T9D8	KLMA_20251	NA	1.231905856	NA	1.163144171	NA	NA	4.886664479	2.710992375	NA	NA	NA	NA	 UPF0587 protein YCR090C - KLMA_20251	
KMXK_0D00280	W0TAH4	KLMA_40014	NA	1.131112433	2.442111949	NA	NA	NA	0.329424364	0.492320926	NA	0.622804684	NA	NA	 UBP3-associated protein BRE5 - BRE5	
KMXK_0H02280	W0TFC3	KLMA_70227	NA	3.793157111	0.240952514	NA	1.771914948	NA	NA	4.914546237	NA	NA	0.120321781	NA	 UPF0368 protein YPL225W - KLMA_70227	
KMXK_0B04470	W0T5K5	KLMA_20434	NA	0.135309682	NA	0.66335631	0.60720322	NA	0.195308266	0.125195404	NA	0.426789579	NA	NA	 GTPase-activating protein BEM2/IPL2 - BEM2	
KMXK_0C03210	W0T7L9	KLMA_30327	0.437219715	0.013741069	0.172807498	1.461009753	1.741815566	1.767363995	0.964620623	0.367399168	NA	0.175276392	NA	0.923851175	 Glycerol-3-phosphate O-acyltransferase 1 - SCT1	
KMXK_0E03240	W0TD51	KLMA_50319	0.543553141	0.467123394	NA	NA	NA	NA	2.87280028	0.287069309	NA	0.175118149	NA	NA	 Protein MSS51 - MSS51	
KMXK_0B01220	W0T677	KLMA_20110	NA	0.109753288	2.329064252	NA	NA	0.600996927	0.45329388	0.207604367	1.763550227	0.075945309	1.346982485	0.47115618	 Dynamin-related protein DNM1 - DNM1	
KMXK_0G04140	W0TIR8	KLMA_80410	0.571062393	NA	NA	NA	NA	NA	5.259304176	NA	NA	0.065839916	NA	NA	 Golgi SNAP receptor complex member 1 - GOS1	
KMXK_0F02190	W0TE51	KLMA_60354	0.126181355	0.239280921	NA	NA	NA	NA	0.372442301	0.343416615	NA	1.126183333	0.24174624	NA	 Uncharacterized RNA-binding protein YPL184C - MRN1	
KMXK_0C00940	W0T8L9	KLMA_30088	3.388069935	2.199946487	3.015424641	3.553944433	4.428720619	5.21278694	3.065208378	5.520978452	5.888363045	6.689696227	5.348922236	2.099637415	 Long-chain-fatty-acid--CoA ligase 1 - FAA1	
KMXK_0D04620	W0TED8	KLMA_40440	NA	1.195492027	NA	2.123214407	4.859043878	NA	0.903329787	1.103473763	NA	0.332640614	0.521354872	0.89574309	 V-type proton ATPase subunit - VMA6	
