W29_NCBI	CLIB122_UNIPROT	CLIB122_NCBI	standard_A	standard_B	standard_C	standard_D	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	LowpH_D	Protein_name	ec_number
YALI1_F38820g	Q6BZT1	YALI0F31119g1_1	87.53454492	NA	64.47987008	28.72585698	79.95404448	141.7083522	47.11368853	38.82429435	34.98771153	35.45192233	53.43137319	similar to uniprot|P32563 Saccharomyces cerevisiae YOR270c VPH1 H+-ATPase V0 domain 95K subunit	
YALI1_C14498g	Q6CCD8	YALI0C10252g1_1	57.44729465	NA	53.89916241	17.99987063	96.62047687	95.46453821	86.48442881	87.57475075	24.76242442	37.91623875	58.98483138	similar to uniprot|P43585 Saccharomyces cerevisiae YFL004W (ohnolog of YPL019C) VTC2 putative polyphosphate synthetase	
YALI1_B12010g	Q6CFA0	YALI0B08943g1_1	55.07516766	NA	96.50586145	53.30432222	58.83151925	168.1195543	161.4326962	95.25788735	56.40606521	58.08108904	123.0149986	"similar to uniprot|Q12109 Saccharomyces cerevisiae YOL097C WRS1 Cytoplasmic tryptophanyl-tRNA synthetase, aminoacylates tryptophanyl-tRNA"	
YALI1_D07451g			200.4558779	42.11403143	107.3411863	98.9694538	98.49427691	107.3287013	123.2540824	60.95383342	95.26788298	67.06036355	78.63224684	No description in CLIB122	
YALI1_C21487g	Q6CBV3	YALI0C15224g1_1	20.62776324	6.629179818	27.28905353	114.6889889	26.3555412	62.37105556	157.3064218	62.56444032	82.16178802	28.69123383	30.53232832	highly similar to uniprot|P36421 Saccharomyces cerevisiae YGR185C TYS1 Cytoplasmic tyrosyl-tRNA synthetase	6.1.1.1
YALI1_D13545g	Q6C9J0	YALI0D10835g1_1	20.64927854	8.027635357	36.51011678	29.58030987	7.679853701	55.77592133	24.45792938	274.8065215	103.6347548	204.6368844	182.9212666	some similarities with uniprot|Q8NKB5 Aspergillus oryzae Secreted aspartic protease	
YALI1_E00574g	Q6C7J7	YALI0E00242g1_1	91.02463166	25.13229614	20.34810523	18.70996112	85.82316877	133.1077958	138.9536598	84.05870933	11.19706061	11.46717638	60.94645019	"similar to uniprot|P39726 Saccharomyces cerevisiae YAL044c GCV3 glycine decarboxylase, subunit H"	
YALI1_A09638g	B5RSJ9	YALI0A09845g1_1	250.7309587	15.8620923	117.8428188	145.99231	253.0278417	214.3632774	179.8223103	164.944681	136.1447408	222.6500873	179.4135011	"similar to uniprot|P53633 Saccharomyces cerevisiae YNL044W YIP3, Prenylated Rab acceptor 1, interacts with YPT proteins"	
YALI1_A20602g	Q6CGG3	YALI0A19602g1_1	521.0888266	406.2293108	453.8287961	455.1027377	571.7059201	584.348118	584.0975217	739.8275093	486.1451187	598.12426	533.4849183	similar to uniprot|Q38935 Arabidopsis thaliana FK506-binding protein 2-1 precursor (Peptidyl-prolyl cis- transisomerase) (PPiase) (Rotamase) (15 kDa FKBP)(FKBP-15- 1)	5.2.1.8
YALI1_F13644g	Q6C278	YALI0F10098g1_1	30.6368336	NA	34.37690602	14.99082809	18.85665058	32.50779198	36.38562459	16.09183457	9.593810682	16.19476943	19.31823058	"similar to uniprot|P30822 Saccharomyces cerevisiae YGR218w CRM1 nuclear export factor, exportin"	
YALI1_C32975g	Q6CAV9	YALI0C23947g1_1	43.58051775	2.600121592	68.71137384	133.7300079	67.67403134	69.18027669	140.9671029	111.0956013	100.0302124	77.47867351	72.85844243	similar to uniprot|P32602 Saccharomyces cerevisiae YBL050w SEC17 transport vesicle fusion protein	
YALI1_C16485g	Q6CC75	YALI0C11803g1_1	38.98943408	NA	31.23106663	26.98069826	16.36820109	85.63253114	51.57535809	84.70012034	31.00058952	17.16073799	37.89418346	similar to uniprot|P00817 Saccharomyces cerevisiae YBR011c Inorganic pyrophosphatase	
YALI1_A05116g	Q6CHU1	YALI0A04983g1_1	106.6286122	20.17762182	91.01775497	90.83754749	120.934169	92.4229786	97.05525876	129.8285396	91.12344403	86.50086477	98.13531081	similar to uniprot|O94511 Schizosaccharomyces pombe 3-oxo-5-alpha-steroid 4-dehydrogenase	
YALI1_B20378g	Q6CEH8	YALI0B15510g1_1	98.77786901	NA	39.69625974	50.45279348	66.38287223	42.08411612	19.09321972	144.4914552	185.1623721	212.7040117	132.0558032	similar to uniprot|P32623 Saccharomyces cerevisiae YEL040w UTR2 cell wall protein	
YALI1_F24798g	Q6C176	YALI0F18612g1_1	14.60910841	NA	5.657850837	38.91656864	12.12509031	5.147374944	39.55088948	7.812056071	30.03520433	27.64382124	19.39682815	hypothetical protein conserved in the Yarrowia clade	
YALI1_E09924g	Q6C6M6	YALI0E08162g1_1	121.1825339	10.97156655	121.9300543	86.75834502	78.62550248	55.79927646	80.73539994	70.07425404	102.7127248	101.865805	125.8722737	similar to uniprot|C5M5T2 Candida tropicalis conserved hypothetical protein	
YALI1_E17786g	Q6C5V6	YALI0E14795g1_1	62.58950906	NA	100.6981149	35.49500649	26.61730482	75.91970145	78.90945459	83.81966303	30.393698	21.86580672	96.19816757	similar to uniprot|P39966 Saccharomyces cerevisiae PTC2 YER089C (ohnolog of YBL056W) Type 2C protein phosphatase	
YALI1_E16002g	Q6C627	YALI0E13057g1_1	49.8309128	NA	42.54042898	63.19131283	75.62313154	78.15229481	66.43943314	51.15713319	78.00333105	87.56154347	66.42311325	similar to uniprot|Q04728 Saccharomyces cerevisiae YMR062c ECM40 acetylornithine acetyltransferase	2.3.1.35; 2.3.1.1
YALI1_B19290g	Q6CEL8	YALI0B14663g1_1	207.180806	66.92659912	240.4260456	263.975561	218.5488843	318.2459895	298.580826	164.3974625	205.1381073	180.1235301	139.4912604	similar to uniprot|O42735 Emericella nidulans Peptidyl-prolyl cis/trans isomerase	5.2.1.8
YALI1_F15990g	Q6C1Z5	YALI0F12111g1_1	48.01181922	11.07264846	85.81936474	128.1312555	50.09379658	76.24745914	103.5852579	51.31418167	88.58756324	13.05971484	65.85111469	similar to uniprot|P40564 Saccharomyces cerevisiae YIR004w	
YALI1_F21690g	Q6C1H5	YALI0F16181g1_1	70.85649686	2.816163184	77.18449314	65.34754121	74.44513444	78.1775157	65.78596011	66.72246167	67.70846198	54.57481988	30.19911153	highly similar to uniprot|P32366 Saccharomyces cerevisiae YLR447c VMA6 H+-ATPase V0 domain 36 KD subunit	
YALI1_F37916g	Q6BZW6	YALI0F30349g1_1	23.64090671	1.896949957	35.9418433	3.166434705	13.22036872	64.07737288	33.28877673	54.51483589	2.369790255	9.26903666	37.47446283	"similar to uniprot|P49348 Kluyveromyces lactis APA2, 5, 5-P-1, P-4-tetraphosphate phosphorylase II"	
YALI1_D00406g	Q6CAS3	YALI0D00385g1_1	32.36167168	NA	61.92414617	15.70701611	23.51931111	74.1673146	69.35111985	27.86593005	15.20286762	14.42728185	39.60193117	weakly similar to uniprot|Q08412 Saccharomyces cerevisiae YOR042W CUE5 (ohnolog of YDR273W) Protein containing a CUE domain that binds ubiquitin	
YALI1_F19811g	Q6C1N0	YALI0F14861g1_1	19.73764415	NA	38.0690917	19.48331486	21.6048127	41.64357704	34.69508614	31.09452448	24.25444816	28.09059991	48.9787408	highly similar to uniprot|P38624 Saccharomyces cerevisiae YJL001w PRE3 20S proteasome subunit (beta1)	
YALI1_F03481g	Q6C365	YALI0F02255g1_1	15.49970043	2.457119124	41.18231199	37.67620449	22.14359614	45.99828931	92.52024457	12.03383522	34.04778927	23.07994732	42.81537883	weakly similar to uniprot|C4R4B9 Komagataella pastoris hypothetical protein	
YALI1_D18130g	Q6C924	YALI0D14894g1_1	73.80775477	NA	83.49220773	40.95893622	72.02294007	99.23053968	49.22484858	33.3114565	7.114032311	27.596526	17.85356421	similar to uniprot|P05150 Saccharomyces cerevisiae YJL088w ARG3 ornithine carbamoyltransferase	
YALI1_E33024g	Q6C4C3	YALI0E27940g1_1	79.99534837	NA	42.74981541	43.74275537	79.69442433	70.17464696	66.97052197	63.15122742	38.5384811	68.50881165	37.25177587	highly similar to uniprot|Q12522 Saccharomyces cerevisiae YPR016c TIF6 translation initiation factor 6 (eIF6)	
YALI1_F33103g	Q6C0D2	YALI0F25729g1_1	6.791423962	NA	13.36978818	11.68340746	7.023411014	8.203823786	9.211159714	NA	1.675580844	NA	NA	weakly similar to uniprot|Q04740 Saccharomyces cerevisiae YMR234w RNH1 ribonuclease H	
YALI1_B29867g	Q6CDM0	YALI0B22902g1_1	104.0671353	1.85587133	87.48602511	44.040043	81.14416529	82.40257558	79.74562765	109.932435	41.78165216	80.07881474	158.1812945	similar to uniprot|Q05979 Saccharomyces cerevisiae YLR231c Probable kynureninase	3.7.1.3
YALI1_E02832g	Q6C7B1	YALI0E02244g1_1	19.66128227	1.638649272	13.58563832	4.412095782	18.46558012	33.16677026	30.56284969	45.65168086	11.74013522	20.83067767	20.84667865	similar to uniprot|Q03262 Saccharomyces cerevisiae YMR278w	
YALI1_A07649g	Q6CHJ9	YALI0A08077g1_1	64.24734164	3.542391947	53.41938323	58.52741926	47.49406224	35.27897528	83.22296922	27.57812966	53.87032241	42.46495026	16.22386861	highly similar to uniprot|P20654 Emericella nidulans serine-threonine protein phosphatase PP1	3.1.3.16
YALI1_D02206g	Q6CAK6	YALI0D01980g1_1	217.7125544	30.22854788	198.6238906	158.4628251	258.272835	323.0973488	270.415892	127.5908675	122.0391491	127.5725067	71.51520756	similar to uniprot|P40579 Saccharomyces cerevisiae YIR035c similarity to human corticosteroid 11-beta- dehydrogenase	
YALI1_E23961g	Q6C588	YALI0E20119g1_1	40.17657267	NA	13.58976106	30.72170039	73.73189707	75.00242843	87.13389567	125.0950384	98.43639935	57.67676185	62.93993401	similar to uniprot|P40029 Saccharomyces cerevisiae YER042w MXR1 responsible for the reduction of methionine sulfoxide	
YALI1_B04470g	Q6CFW6	YALI0B02992g1_1	67.6461113	NA	37.12092785	52.58182936	79.14706153	34.1458005	16.38501858	17.1877987	48.93368373	36.78819482	13.51227441	similar to uniprot|P36147 Saccharomyces cerevisiae YKR065c Hypothetical 22.0 kDa protein	
YALI1_D10693g	Q6C9U3	YALI0D08338g1_1	141.3816704	NA	103.9029454	81.94441642	147.7937446	129.7065773	146.0055559	75.21557106	42.41474586	55.28927483	66.77836579	similar to uniprot|O59907 Neurospora crassa Annexin XIV	
YALI1_D07576g	Q6CA49	YALI0D05929g1_1	79.01356881	NA	65.41489712	54.7450842	49.14487297	50.21832692	39.63628379	107.5001269	149.9377173	105.6885827	171.5612824	similar to uniprot|P38004 Chlamydia trachomatis 3- oxoacyl-[acyl-carrier protein] reductase	
YALI1_F17988g	Q6C1T7	YALI0F13475g1_1	49.69431152	3.771323031	63.22079371	52.0060195	56.42892784	52.48565571	62.75029123	37.5691204	52.74937676	61.43414717	73.73263632	similar to uniprot|P27476 Saccharomyces cerevisiae YGR159c NSR1 nuclear localization sequence binding protein	
YALI1_F13875g	Q6C273	YALI0F10197g1_1	127.1519016	2.378396368	64.40689503	76.95268657	54.25875858	75.31749624	70.84332741	170.6588771	227.9210297	265.8080472	284.5903853	similar to uniprot|Q9HGY3 Candida boidinii D-amino acid oxidase	
YALI1_F36233g	Q6C019	YALI0F28501g1_1	84.83560169	2.346034267	185.4328155	35.77387978	72.32376187	178.2961286	155.7900421	47.31935	54.0494092	49.70106967	52.10281696	similar to uniprot|Q02821 Saccharomyces cerevisiae YNL189w SRP1 karyopherin-alpha or importin	
YALI1_B26728g	Q6CDX7	YALI0B20416g1_1	16.60400221	NA	9.646969421	61.63561361	23.04058717	27.96069623	112.9580001	9.941632487	8.519029847	NA	1.337603899	similar to uniprot|O94524 Schizosaccharomyces pombe Protein with glutathione S transferase domain	
YALI1_F38191g	Q6BZV7	YALI0F30547g1_1	2.980959174	NA	9.398467728	2.745348876	5.413276986	7.285171641	8.468929393	72.94311601	65.21486169	121.2743266	51.93917223	similar to uniprot|P39721 Saccharomyces cerevisiae YAL049c unknown function	
YALI1_B00578g	Q6CG63	YALI0B00572g1_1	51.94371789	1.423561264	22.10704596	48.85122596	33.28246411	45.13497813	14.63240521	40.96538967	75.45552187	66.69785044	48.67703749	"similar to uniprot|P53128 Saccharomyces cerevisiae YGL125W MET13 Major isozyme of methylenetetrahydrofolate reductase, catalyzes the reduction of 5,10- methylenetetrahydrofolate to 5-methyltetrahydrofolate in the methionine biosynthesis pathway"	1.5.1.20
YALI1_D26993g	Q6C8A4	YALI0D21362g1_1	46.33947957	1.455500062	43.55412377	37.39748869	51.17428755	49.70185761	39.1041451	19.74788607	38.76154842	42.11432316	49.09648852	similar to uniprot|P32913 Saccharomyces cerevisiae YOR132w VPS17 vacuolar protein sorting-associated protein singleton	
YALI1_D16144g		YALI0D13002g1_1	153.70536	NA	75.06672494	112.0853165	41.19460407	41.7723912	46.14972118	259.2395655	161.7804557	167.3009079	182.3304897	similar to uniprot|O88068 Streptomyces coelicolor Putative dehydrogenase	
YALI1_A01824g	Q6CI60	YALI0A01419g1_1	61.90518623	28.4945158	68.58761303	110.2097366	54.78013622	61.81403447	182.4812498	118.9871916	110.1790564	114.090491	108.1094581	uniprot|Q6CI60 Yarrowia lipolytica YALI0A01419g NB4M Accessory subunit of protein NADH:ubiquinone oxidoreductase (Complex I)	
YALI1_A03183g	Q6CI08	YALI0A02695g1_1	107.8538868	4.859316387	94.10310827	64.19963277	107.7191639	125.2107463	130.4668527	99.53791569	38.06492337	48.7378268	106.7429611	"similar to uniprot|P40217 Saccharomyces cerevisiae YMR146c TIF34 translation initiation factor eIF3, p39 subunit"	
YALI1_D15523g	Q6C9B7	YALI0D12452g1_1	10.37103765	NA	6.505895969	2.964424766	7.235230422	10.40045066	6.529317479	1.002603353	7.481875597	6.527113788	3.24838686	"uniprot|Q6C9B7 Yarrowia lipolytica YALI0D12452g UFD2 Ubiquitin fusion degradation protein, putative"	
YALI1_D22636g	Q6C8P2	YALI0D18106g1_1	39.46932006	NA	49.50843968	56.33989612	43.10328342	72.34204912	50.29453673	29.66654501	43.5836398	58.04614915	28.17932586	similar to uniprot|M2RQP8 Bipolaris sorokiniana hypothetical protein COCSADRAFT_135182	
YALI1_E17037g	Q6C5Y8	YALI0E13992g1_1	58.9419434	3.72589127	79.84719646	49.70396088	38.71649994	75.60682053	122.2302326	50.29749601	31.87342462	23.48386494	34.15492249	highly similar to uniprot|P39968 Saccharomyces cerevisiae YEL013w VAC8 required for vacuole inheritance and protein targeting from the cytoplasm to vacuole	
YALI1_B04274g	Q6CFX2	YALI0B02838g1_1	35.05295576	NA	23.21749277	23.10110193	20.27539484	22.72030652	9.658983274	20.85077058	14.97471772	23.91605329	19.76829318	similar to uniprot|Q96VT7 Aspergillus niger Dipeptidyl aminopeptidase type IV	
YALI1_B12451g	Q6CF86	YALI0B09339g1_1	47.2028639	5.836571841	51.85086146	24.3601375	49.48608842	73.93219559	47.12207233	74.60234944	28.91798727	48.40327435	77.88386185	similar to uniprot|O13563 Saccharomyces cerevisiae YLR421c RPN13 weak similarity to human 42K membrane glycoprotein	
YALI1_E25018g	Q6C549	YALI0E21021g1_1	56.2616663	2.365792389	13.26639517	51.04420111	39.71396881	1.670973786	0.731830163	NA	27.06781178	32.16933108	NA	"uniprot|Q9UVK9/Q6C549  Yarrowia lipolytica YALI0E21021g FKS1 1,3-beta-glucan synthase activity"	
YALI1_F21174g	Q6C1J7	YALI0F15697g1_1	93.25530467	4.125352794	59.36981442	41.25153528	82.12275822	192.7851664	145.3064583	44.12334306	2.868195605	12.02328458	33.26777483	similar to uniprot|P35127 Saccharomyces cerevisiae YJR099w YUH1 ubiquitin-specific protease	3.4.19.12
YALI1_C06597g	Q6CCZ9	YALI0C05148g1_1	1247.902037	189.2227048	606.2752555	1281.455597	1038.47923	1004.380589	840.2694313	1997.99443	870.6555205	1049.040695	1131.650529	highly similar to uniprot|Q10421 Schizosaccharomyces pombe 40S ribosomal protein S28 (S33)	
YALI1_F37714g	Q6BZX6	YALI0F30129g1_1	36.79332316	NA	32.94370733	16.28914108	42.85112029	71.82741859	52.05205667	95.52879836	82.41048519	67.78536444	101.3521781	similar to uniprot|Q9UTG1 Schizosaccharomyces pombe PNP1 putative purine nucleoside  phosphorylase	2.4.2.1
YALI1_E38526g	Q6C3S4	YALI0E32505g1_1	92.96113677	2.971652505	118.8578633	110.0244289	103.3018701	145.6029376	151.4153489	245.4499983	145.972754	120.5449838	141.7474771	similar to uniprot|P30657 Saccharomyces cerevisiae YFR050c PRE4 Proteasome component	3.4.25.1
YALI1_C10203g	Q6CCP7	YALI0C07656g1_1	131.3310967	22.55445101	122.5828796	200.0284199	199.7078634	149.6529197	188.480713	6.654203811	20.0708131	9.084672707	NA	weakly similar to uniprot|G1XA84 Arthrobotrys oligospora AOL_s00076g542 hypothetical protein	
YALI1_D09566g	Q6C9X9	YALI0D07480g1_1	51.67290883	32.35682949	23.37775295	30.67322966	27.03855675	21.71924627	15.39085729	201.9001224	74.85443387	126.6427648	102.5993621	similar to uniprot|P38248 Saccharomyces cerevisiae YBR078W (ohnolog of YDR055W) ECM33 GPI-anchored protein of unknown function	
YALI1_E31827g	Q6C4G9	YALI0E26895g1_1	51.89974354	1.801864287	25.17148996	25.88613056	37.58163219	44.90920634	16.50373969	38.40678083	40.33508193	58.13555886	39.70822354	some similarities with uniprot| E9D8R5 Coccidioides posadasii glucosidase 2 subunit beta	
YALI1_D33504g	Q6C7U5	YALI0D25256g1_1	43.18708497	8.477937144	93.08949477	47.11977467	47.25164457	45.18346031	122.9935006	42.41451613	51.10202188	40.82640567	44.42870436	similar to uniprot|P53839 Saccharomyces cerevisiae YNL274c related to glycerate- and formate-dehydrogenases	
YALI1_F34521g	Q6C077	YALI0F27181g1_1	42.56311696	4.026572649	16.40481391	31.37887301	66.24016366	48.60383736	77.46376696	15.28930609	3.378455453	10.98979648	3.51417628	similar to uniprot|P36017 Saccharomyces cerevisiae YOR089C (ohnolog of YNL093W) VPS21 GTP-binding protein	
YALI1_D08050g	Q6CA34	YALI0D06281g1_1	240.7578629	24.98733815	106.9350307	106.5181949	185.4775422	155.2440494	178.6695567	112.0770065	134.9123169	174.4384315	108.1700595	highly similar to uniprot|B9W8I3 Candida dubliniensis putative dolichol-phosphate mannose synthase	
YALI1_F14136g	Q6C266	YALI0F10461g1_1	66.16852526	10.05437945	50.68628226	56.17060584	28.94107714	26.47736013	40.70845074	60.3750981	31.6304035	77.027685	77.72744967	similar to uniprot|Q03516 Saccharomyces cerevisiae YMR266w	
YALI1_F30593g	Q6C0M8	YALI0F23353g1_1	68.72739714	16.79508787	57.829566	56.5626035	32.20231607	77.74278053	44.84942334	48.62209792	39.21794296	51.87121833	37.487919	hypothetical protein conserved in the Yarrowia clade	
YALI1_D09356g	Q6C9Y6	YALI0D07326g1_1	45.23679194	NA	6.139943226	42.21452006	45.25189154	24.66924557	5.530438389	16.00140861	30.41427545	48.27273872	14.7194755	"highly similar to uniprot|P25039 Saccharomyces cerevisiae YLR069c MEF1 translation elongation factor G, mitochondrial"	
YALI1_D35061g	Q6C7P2	YALI0D26510g1_1	217.0733851	84.64097733	142.2207692	189.8175566	188.3537603	154.8863555	138.5502767	134.2876542	134.2153009	206.7326869	115.2831678	similar to uniprot|Q05785 Saccharomyces cerevisiae YLR206W (ohnolog of YDL161W) ENT2 clathrin binding protein	
YALI1_E37095g	Q6C3X4	YALI0E31493g1_1	128.2870059	10.19954816	19.16734315	80.8404716	100.5950585	33.23095816	2.646792019	18.58333909	49.58202571	73.79109501	3.202618735	weakly similar to uniprot|Q9C280 Neurospora crassa Conserved hypothetical protein	
YALI1_E31685g	Q12724		46.12946514	10.63830797	77.77936117	81.85641344	46.19656543	39.86693625	65.72085641	15.73365022	28.16309531	37.08504104	34.48540023	No description in CLIB122	4.1.1.23
YALI1_F10671g	Q6C2J7	YALI0F07315g1_1	9.664896798	11.26306835	22.41803527	24.62583624	13.6190668	25.6591166	12.21432811	33.60825144	21.55487355	4.15794118	12.38466159	similar to uniprot|P48362 Saccharomyces cerevisiae YGR187c HGH1	
YALI1_F03883g	Q6C351	YALI0F02607g1_1	54.77573621	2.58894589	45.8071698	36.61818555	64.59419227	73.18848267	70.52520847	37.92734576	10.39855973	9.224026544	16.90938693	similar to uniprot|Q9C1L3 Neurospora crassa G6G8.5 Putative 3-hydroxyisobutyrate dehydrogenase	
YALI1_B03404g	Q6CFZ3	YALI0B02266g1_1	1.476936688	NA	0.841840623	NA	1.064055609	2.586698192	NA	10.98215343	1.701271572	5.679925392	1.63638018	some similarities with uniprot|Q8WZS4 Neurospora crassa hypothetical 138.9 kDa protein	
YALI1_E22921g	Q6C5C7	YALI0E19184g1_1	36.74324245	1.656548919	22.61669941	27.04790886	24.74692969	14.62786782	21.97134823	12.5428479	20.72721943	15.06611874	6.353809665	"similar to uniprot|Q8RY11 Arabidopsis thaliana AT3g05350/T12H1_32, putative X-pro dipeptidase"	
YALI1_F03428g	Q6C368	YALI0F02189g1_1	30.88488696	NA	21.697731	24.53174572	31.66768739	22.43274105	23.42451477	22.98530748	10.79594061	14.69910952	27.03610742	similar to uniprot|P53337 Saccharomyces cerevisiae YGR284c : Hypothetical 35.0 kDa protein	
YALI1_F33812g	Q6C0A6	YALI0F26411g1_1	39.81231116	NA	28.36125588	38.2634337	48.91790377	41.47027428	34.22682601	42.20332726	45.00708437	42.82830841	37.08943201	highly similar to uniprot|P43588 Saccharomyces cerevisiae YFR004w MPR1 26S proteasome regulatory subunit	
YALI1_B04540g	W0TYP4	YALI0B03080g1_1	56.53342336	NA	31.13165128	40.01899219	54.64308969	54.7968059	51.83818575	67.91601995	70.86930164	67.76858261	70.60561089	weakly similar to uniprot|P53889 Saccharomyces cerevisiae YNL168C FMP41 Uncharacterized mitochondrial hydrolase	
